Devices
1200
,,Imported Kistler Force Plate 1.1.0.0 #2 - Force,,,Imported Kistler Force Plate 1.1.0.0 #2 - Moment,,,Imported Kistler Force Plate 1.1.0.0 #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
28,9,1.51391,3.56823,-713.553,8870.8,26144.3,-24.7559,776.64,277.568,0
29,0,1.51415,3.56869,-713.54,8875.4,26143.8,-24.536,776.64,277.561,0
29,1,1.5138,3.56923,-713.527,8880.08,26143.2,-24.2464,776.639,277.555,0
29,2,1.51287,3.56984,-713.513,8884.85,26142.5,-23.8841,776.639,277.548,0
29,3,1.51138,3.57055,-713.5,8889.67,26141.6,-23.4466,776.639,277.541,0
29,4,1.50935,3.57135,-713.487,8894.53,26140.5,-22.9317,776.638,277.534,0
29,5,1.5068,3.57223,-713.474,8899.42,26139.3,-22.3389,776.637,277.527,0
29,6,1.50376,3.5732,-713.461,8904.32,26137.8,-21.669,776.635,277.52,0
29,7,1.50027,3.57426,-713.449,8909.2,26136.1,-20.9233,776.634,277.512,0
29,8,1.49635,3.57538,-713.436,8914.05,26134.3,-20.103,776.632,277.505,0
29,9,1.49205,3.57659,-713.424,8918.85,26132.2,-19.2097,776.629,277.499,0
30,0,1.48738,3.57786,-713.411,8923.58,26129.9,-18.2458,776.627,277.492,0
30,1,1.48239,3.5792,-713.398,8928.24,26127.5,-17.2147,776.624,277.485,0
30,2,1.47708,3.58061,-713.385,8932.82,26125,-16.12,776.621,277.478,0
30,3,1.47146,3.58208,-713.372,8937.29,26122.3,-14.9662,776.618,277.472,0
30,4,1.46555,3.58363,-713.359,8941.66,26119.4,-13.7569,776.615,277.465,0
30,5,1.45936,3.58525,-713.347,8945.88,26116.5,-12.4954,776.611,277.459,0
30,6,1.45289,3.58696,-713.335,8949.94,26113.4,-11.1842,776.607,277.453,0
30,7,1.44616,3.58875,-713.324,8953.82,26110.1,-9.82644,776.603,277.448,0
30,8,1.43916,3.59061,-713.314,8957.52,26106.7,-8.42608,776.599,277.442,0
30,9,1.43191,3.59255,-713.305,8961.03,26103.2,-6.9885,776.595,277.437,0
31,0,1.42441,3.59455,-713.297,8964.36,26099.5,-5.51979,776.59,277.432,0
31,1,1.41666,3.59659,-713.29,8967.52,26095.6,-4.02624,776.585,277.428,0
31,2,1.40868,3.59868,-713.285,8970.53,26091.7,-2.51377,776.58,277.424,0
31,3,1.40049,3.60079,-713.28,8973.38,26087.8,-0.987649,776.574,277.42,0
31,4,1.39213,3.6029,-713.277,8976.09,26083.7,0.5475,776.569,277.416,0
31,5,1.38361,3.605,-713.275,8978.68,26079.7,2.08778,776.563,277.412,0
31,6,1.375,3.60704,-713.274,8981.17,26075.8,3.63038,776.558,277.409,0
31,7,1.36632,3.609,-713.274,8983.56,26071.8,5.17382,776.552,277.405,0
31,8,1.35762,3.61082,-713.274,8985.88,26068,6.71807,776.547,277.402,0
31,9,1.34895,3.61247,-713.275,8988.13,26064.2,8.26461,776.542,277.399,0
32,0,1.34035,3.61392,-713.277,8990.32,26060.6,9.81592,776.536,277.396,0
32,1,1.33185,3.61511,-713.278,8992.48,26057,11.3742,776.531,277.393,0
32,2,1.3235,3.61604,-713.28,8994.61,26053.5,12.9403,776.526,277.39,0
32,3,1.31533,3.61668,-713.281,8996.73,26050.2,14.5136,776.522,277.387,0
32,4,1.30736,3.61701,-713.282,8998.84,26046.9,16.0924,776.517,277.384,0
32,5,1.29962,3.61704,-713.283,9000.96,26043.8,17.6742,776.513,277.381,0
32,6,1.29214,3.61674,-713.283,9003.06,26040.7,19.2556,776.508,277.378,0
32,7,1.28493,3.61614,-713.283,9005.13,26037.8,20.8316,776.504,277.375,0
32,8,1.278,3.61521,-713.283,9007.14,26035,22.3954,776.5,277.372,0
32,9,1.27134,3.61397,-713.283,9009.08,26032.3,23.9395,776.496,277.37,0
33,0,1.26496,3.61244,-713.283,9010.92,26029.6,25.4556,776.493,277.367,0
33,1,1.25884,3.61062,-713.283,9012.65,26027,26.9363,776.489,277.365,0
33,2,1.25298,3.60855,-713.283,9014.26,26024.4,28.3749,776.485,277.362,0
33,3,1.24735,3.60625,-713.283,9015.74,26021.8,29.7666,776.482,277.36,0
33,4,1.24194,3.60376,-713.284,9017.1,26019.1,31.1081,776.478,277.358,0
33,5,1.23671,3.6011,-713.286,9018.34,26016.5,32.3986,776.474,277.357,0
33,6,1.23163,3.5983,-713.288,9019.49,26013.8,33.6376,776.47,277.355,0
33,7,1.22669,3.5954,-713.291,9020.55,26011.1,34.8241,776.466,277.354,0
33,8,1.22187,3.59241,-713.295,9021.55,26008.4,35.9565,776.462,277.352,0
33,9,1.21713,3.58936,-713.299,9022.49,26005.6,37.0343,776.458,277.351,0
34,0,1.2125,3.58627,-713.303,9023.38,26002.9,38.0576,776.454,277.35,0
34,1,1.20795,3.58316,-713.309,9024.23,26000.1,39.0267,776.45,277.349,0
34,2,1.2035,3.58004,-713.314,9025.04,25997.2,39.94,776.446,277.348,0
34,3,1.19914,3.57694,-713.32,9025.82,25994.4,40.7946,776.441,277.347,0
34,4,1.19488,3.57389,-713.326,9026.58,25991.5,41.5871,776.437,277.346,0
34,5,1.19073,3.57091,-713.332,9027.33,25988.6,42.3157,776.433,277.345,0
34,6,1.18668,3.56801,-713.338,9028.05,25985.6,42.9799,776.428,277.344,0
34,7,1.18274,3.5652,-713.344,9028.73,25982.6,43.5814,776.424,277.343,0
34,8,1.17892,3.5625,-713.35,9029.36,25979.6,44.1225,776.419,277.342,0
34,9,1.1752,3.5599,-713.356,9029.92,25976.6,44.6051,776.415,277.342,0
35,0,1.17159,3.55744,-713.362,9030.41,25973.6,45.0315,776.41,277.341,0
35,1,1.16807,3.55511,-713.368,9030.82,25970.6,45.4033,776.406,277.341,0
35,2,1.16465,3.55293,-713.374,9031.14,25967.6,45.7217,776.401,277.34,0
35,3,1.16132,3.55091,-713.38,9031.36,25964.6,45.9859,776.397,277.34,0
35,4,1.15808,3.54906,-713.385,9031.5,25961.6,46.1934,776.392,277.34,0
35,5,1.15493,3.54739,-713.391,9031.54,25958.7,46.3402,776.388,277.34,0
35,6,1.15188,3.54591,-713.397,9031.49,25955.9,46.4207,776.384,277.34,0
35,7,1.14895,3.54462,-713.404,9031.37,25953.1,46.4288,776.379,277.34,0
35,8,1.14614,3.54352,-713.41,9031.19,25950.4,46.3595,776.375,277.341,0
35,9,1.14347,3.54261,-713.418,9030.95,25947.7,46.209,776.371,277.341,0
36,0,1.14094,3.5419,-713.425,9030.66,25945.1,45.9753,776.367,277.342,0
36,1,1.13858,3.54138,-713.433,9030.33,25942.5,45.6586,776.363,277.342,0
36,2,1.13639,3.54106,-713.441,9029.94,25940,45.2612,776.359,277.343,0
36,3,1.13439,3.54093,-713.45,9029.5,25937.5,44.7879,776.355,277.344,0
36,4,1.13261,3.54097,-713.459,9028.98,25935,44.2451,776.351,277.345,0
36,5,1.13107,3.54115,-713.469,9028.38,25932.7,43.6403,776.347,277.346,0
36,6,1.12978,3.54145,-713.479,9027.68,25930.3,42.9809,776.344,277.347,0
36,7,1.12876,3.54183,-713.488,9026.88,25928,42.2748,776.34,277.348,0
36,8,1.128,3.54227,-713.498,9025.97,25925.6,41.531,776.336,277.35,0
36,9,1.12751,3.54271,-713.508,9024.95,25923.2,40.7597,776.332,277.351,0
37,0,1.12728,3.54313,-713.517,9023.84,25920.7,39.9717,776.328,277.353,0
37,1,1.12731,3.54349,-713.526,9022.63,25918.1,39.1777,776.324,277.355,0
37,2,1.12758,3.54376,-713.534,9021.34,25915.4,38.3884,776.32,277.357,0
37,3,1.12807,3.54393,-713.542,9019.96,25912.6,37.616,776.315,277.359,0
37,4,1.12875,3.54398,-713.549,9018.5,25909.6,36.8742,776.311,277.361,0
37,5,1.12961,3.5439,-713.556,9016.96,25906.5,36.1757,776.306,277.363,0
37,6,1.1306,3.54369,-713.562,9015.35,25903.1,35.5312,776.301,277.366,0
37,7,1.1317,3.54335,-713.568,9013.67,25899.6,34.9485,776.296,277.368,0
37,8,1.13288,3.54288,-713.573,9011.92,25895.8,34.434,776.29,277.371,0
37,9,1.1341,3.54228,-713.578,9010.1,25891.8,33.9933,776.285,277.373,0
38,0,1.13533,3.54155,-713.583,9008.2,25887.5,33.6322,776.278,277.376,0
38,1,1.13655,3.54071,-713.587,9006.24,25882.9,33.3582,776.272,277.379,0
38,2,1.13772,3.53974,-713.591,9004.22,25878.1,33.1793,776.265,277.382,0
38,3,1.13881,3.53866,-713.596,9002.17,25873,33.1033,776.257,277.385,0
38,4,1.13978,3.53747,-713.6,9000.11,25867.6,33.1374,776.25,277.388,0
38,5,1.14059,3.53617,-713.605,8998.05,25862.1,33.2873,776.241,277.391,0
38,6,1.14122,3.53477,-713.61,8996.01,25856.4,33.5575,776.233,277.394,0
38,7,1.14164,3.53329,-713.615,8993.99,25850.5,33.9511,776.225,277.397,0
38,8,1.14183,3.5317,-713.621,8991.99,25844.5,34.4701,776.216,277.399,0
38,9,1.14177,3.53,-713.627,8990.01,25838.3,35.1156,776.207,277.402,0
39,0,1.14147,3.52817,-713.633,8988.05,25832.1,35.8874,776.198,277.405,0
39,1,1.1409,3.52621,-713.639,8986.11,25825.7,36.783,776.189,277.408,0
39,2,1.14007,3.52408,-713.646,8984.19,25819.3,37.7982,776.179,277.411,0
39,3,1.13895,3.52179,-713.652,8982.29,25812.8,38.9265,776.17,277.414,0
39,4,1.13752,3.51932,-713.659,8980.41,25806.2,40.1597,776.16,277.416,0
39,5,1.13577,3.51668,-713.666,8978.55,25799.6,41.4877,776.151,277.419,0
39,6,1.13367,3.51386,-713.672,8976.74,25792.9,42.8995,776.141,277.422,0
39,7,1.13121,3.51088,-713.68,8974.98,25786,44.3845,776.131,277.424,0
39,8,1.12835,3.50775,-713.687,8973.29,25779.1,45.9328,776.121,277.427,0
39,9,1.12506,3.50449,-713.695,8971.68,25772,47.5343,776.111,277.429,0
40,0,1.12132,3.50112,-713.704,8970.17,25764.8,49.179,776.1,277.432,0
40,1,1.11709,3.49766,-713.714,8968.77,25757.4,50.8571,776.089,277.434,0
40,2,1.11234,3.49415,-713.724,8967.5,25749.8,52.5606,776.078,277.436,0
40,3,1.10705,3.49063,-713.736,8966.37,25742.1,54.2836,776.067,277.437,0
40,4,1.1012,3.48713,-713.749,8965.41,25734.3,56.0222,776.055,277.439,0
40,5,1.09477,3.48369,-713.763,8964.62,25726.3,57.7724,776.043,277.44,0
40,6,1.08775,3.48035,-713.778,8963.99,25718.2,59.5305,776.031,277.441,0
40,7,1.08014,3.47714,-713.796,8963.52,25710,61.2925,776.019,277.442,0
40,8,1.07191,3.47407,-713.814,8963.22,25701.9,63.0538,776.006,277.443,0
40,9,1.06308,3.47117,-713.835,8963.08,25693.7,64.8094,775.994,277.444,0
41,0,1.05366,3.46846,-713.857,8963.11,25685.5,66.5545,775.981,277.444,0
41,1,1.04367,3.46593,-713.881,8963.32,25677.4,68.284,775.969,277.444,0
41,2,1.03314,3.46358,-713.907,8963.73,25669.4,69.9933,775.956,277.444,0
41,3,1.02212,3.46141,-713.935,8964.34,25661.5,71.6789,775.944,277.444,0
41,4,1.01068,3.45941,-713.964,8965.18,25653.7,73.3391,775.931,277.443,0
41,5,0.998855,3.45756,-713.995,8966.26,25646,74.9745,775.919,277.442,0
41,6,0.986714,3.45585,-714.027,8967.6,25638.4,76.5883,775.907,277.441,0
41,7,0.974298,3.45429,-714.06,8969.22,25630.9,78.1859,775.895,277.439,0
41,8,0.961642,3.45286,-714.094,8971.13,25623.5,79.7746,775.883,277.437,0
41,9,0.948772,3.45155,-714.128,8973.31,25616.3,81.3625,775.871,277.435,0
42,0,0.935703,3.45038,-714.164,8975.78,25609.2,82.9582,775.859,277.432,0
42,1,0.922444,3.44934,-714.2,8978.53,25602.2,84.5699,775.847,277.429,0
42,2,0.909005,3.44843,-714.236,8981.57,25595.4,86.2053,775.836,277.425,0
42,3,0.895397,3.44768,-714.273,8984.88,25588.7,87.8716,775.825,277.421,0
42,4,0.881639,3.4471,-714.311,8988.48,25582.1,89.5743,775.814,277.417,0
42,5,0.867754,3.44671,-714.349,8992.35,25575.7,91.3175,775.803,277.412,0
42,6,0.853765,3.4465,-714.388,8996.5,25569.5,93.1047,775.792,277.407,0
42,7,0.839695,3.44651,-714.427,9000.9,25563.4,94.9389,775.782,277.401,0
42,8,0.825568,3.44673,-714.468,9005.52,25557.4,96.8218,775.771,277.395,0
42,9,0.811414,3.44716,-714.509,9010.36,25551.5,98.7528,775.761,277.389,0
43,0,0.797268,3.44781,-714.552,9015.38,25545.8,100.73,775.751,277.383,0
43,1,0.783171,3.44868,-714.595,9020.55,25540.3,102.75,775.741,277.377,0
43,2,0.769166,3.44978,-714.638,9025.86,25534.8,104.812,775.731,277.37,0
43,3,0.755297,3.45111,-714.683,9031.27,25529.6,106.914,775.722,277.363,0
43,4,0.741609,3.45267,-714.728,9036.75,25524.4,109.055,775.712,277.356,0
43,5,0.728149,3.45446,-714.773,9042.28,25519.5,111.233,775.703,277.349,0
43,6,0.714965,3.45646,-714.819,9047.82,25514.6,113.447,775.694,277.342,0
43,7,0.702103,3.45865,-714.865,9053.35,25509.9,115.694,775.685,277.336,0
43,8,0.689613,3.461,-714.911,9058.83,25505.4,117.969,775.676,277.329,0
43,9,0.677538,3.46349,-714.958,9064.23,25501,120.266,775.668,277.322,0
44,0,0.665919,3.46606,-715.004,9069.5,25496.7,122.578,775.659,277.315,0
44,1,0.654797,3.46871,-715.051,9074.62,25492.5,124.9,775.651,277.309,0
44,2,0.644209,3.47141,-715.097,9079.54,25488.4,127.231,775.643,277.303,0
44,3,0.634192,3.47413,-715.144,9084.23,25484.4,129.565,775.635,277.297,0
44,4,0.624777,3.47688,-715.191,9088.67,25480.5,131.899,775.628,277.292,0
44,5,0.615986,3.47965,-715.238,9092.85,25476.7,134.228,775.62,277.287,0
44,6,0.60784,3.48243,-715.286,9096.77,25472.9,136.543,775.612,277.282,0
44,7,0.600363,3.48524,-715.334,9100.44,25469.1,138.833,775.605,277.278,0
44,8,0.593575,3.48809,-715.383,9103.87,25465.4,141.09,775.597,277.274,0
44,9,0.587492,3.49097,-715.432,9107.09,25461.6,143.308,775.589,277.271,0
45,0,0.582124,3.49392,-715.482,9110.1,25457.9,145.484,775.582,277.267,0
45,1,0.577475,3.49693,-715.533,9112.93,25454.2,147.617,775.574,277.264,0
45,2,0.573549,3.50003,-715.585,9115.59,25450.5,149.709,775.566,277.261,0
45,3,0.570353,3.50323,-715.638,9118.1,25446.8,151.76,775.558,277.259,0
45,4,0.567893,3.50655,-715.691,9120.46,25443.2,153.774,775.55,277.256,0
45,5,0.566177,3.50997,-715.746,9122.69,25439.5,155.754,775.543,277.254,0
45,6,0.565207,3.51349,-715.801,9124.82,25435.9,157.703,775.535,277.252,0
45,7,0.564984,3.5171,-715.856,9126.84,25432.2,159.623,775.527,277.25,0
45,8,0.56551,3.52077,-715.913,9128.77,25428.5,161.519,775.519,277.249,0
45,9,0.566783,3.52451,-715.97,9130.6,25424.8,163.394,775.511,277.247,0
46,0,0.568807,3.52828,-716.027,9132.34,25421,165.249,775.503,277.246,0
46,1,0.571585,3.53207,-716.085,9133.99,25417.2,167.087,775.495,277.245,0
46,2,0.575121,3.53585,-716.142,9135.56,25413.3,168.906,775.486,277.243,0
46,3,0.579417,3.5396,-716.2,9137.08,25409.4,170.705,775.478,277.242,0
46,4,0.584465,3.54327,-716.256,9138.56,25405.5,172.481,775.47,277.241,0
46,5,0.590252,3.54684,-716.312,9140.03,25401.4,174.232,775.461,277.24,0
46,6,0.596753,3.55027,-716.368,9141.5,25397.3,175.958,775.453,277.239,0
46,7,0.603939,3.55354,-716.421,9143,25393.1,177.658,775.444,277.238,0
46,8,0.611776,3.55662,-716.474,9144.52,25388.8,179.33,775.436,277.237,0
46,9,0.620228,3.5595,-716.525,9146.09,25384.4,180.975,775.427,277.235,0
47,0,0.629255,3.56217,-716.574,9147.72,25380,182.592,775.419,277.234,0
47,1,0.638816,3.56463,-716.621,9149.43,25375.5,184.178,775.41,277.233,0
47,2,0.648866,3.56687,-716.666,9151.26,25371,185.736,775.401,277.231,0
47,3,0.659361,3.56891,-716.709,9153.21,25366.4,187.264,775.393,277.229,0
47,4,0.670254,3.57075,-716.75,9155.3,25361.7,188.767,775.384,277.227,0
47,5,0.681497,3.57239,-716.789,9157.54,25357,190.245,775.376,277.224,0
47,6,0.693048,3.57386,-716.826,9159.93,25352.3,191.705,775.367,277.222,0
47,7,0.70487,3.57517,-716.862,9162.46,25347.6,193.152,775.359,277.219,0
47,8,0.716927,3.57632,-716.895,9165.12,25342.9,194.591,775.351,277.216,0
47,9,0.729191,3.57733,-716.926,9167.89,25338.3,196.026,775.343,277.212,0
48,0,0.741638,3.57821,-716.956,9170.75,25333.7,197.462,775.335,277.209,0
48,1,0.754254,3.57897,-716.984,9173.68,25329.1,198.901,775.327,277.205,0
48,2,0.767027,3.57964,-717.01,9176.65,25324.7,200.345,775.32,277.202,0
48,3,0.77995,3.58021,-717.035,9179.64,25320.3,201.794,775.313,277.198,0
48,4,0.793024,3.58069,-717.058,9182.63,25316,203.246,775.305,277.194,0
48,5,0.806259,3.58108,-717.08,9185.59,25311.8,204.7,775.298,277.19,0
48,6,0.819661,3.58136,-717.1,9188.5,25307.7,206.148,775.292,277.187,0
48,7,0.833237,3.58156,-717.119,9191.32,25303.7,207.587,775.285,277.183,0
48,8,0.846986,3.58166,-717.137,9194.03,25299.8,209.011,775.279,277.18,0
48,9,0.860911,3.58166,-717.152,9196.6,25295.9,210.415,775.273,277.176,0
49,0,0.875009,3.58154,-717.166,9199.02,25292.2,211.796,775.267,277.173,0
49,1,0.889275,3.5813,-717.179,9201.26,25288.6,213.151,775.261,277.17,0
49,2,0.903701,3.58093,-717.189,9203.29,25285.1,214.475,775.256,277.168,0
49,3,0.918274,3.58042,-717.198,9205.11,25281.7,215.767,775.251,277.165,0
49,4,0.932983,3.57976,-717.205,9206.69,25278.5,217.026,775.246,277.163,0
49,5,0.947807,3.57895,-717.211,9208.04,25275.5,218.247,775.241,277.161,0
49,6,0.962721,3.57797,-717.214,9209.12,25272.7,219.43,775.237,277.16,0
49,7,0.977696,3.57685,-717.217,9209.92,25270,220.573,775.234,277.159,0
49,8,0.992696,3.57558,-717.218,9210.42,25267.6,221.677,775.23,277.158,0
49,9,1.00769,3.5742,-717.217,9210.59,25265.3,222.741,775.227,277.158,0
50,0,1.02263,3.57272,-717.216,9210.41,25263.3,223.766,775.224,277.158,0
50,1,1.03749,3.57114,-717.214,9209.89,25261.5,224.753,775.222,277.159,0
50,2,1.05223,3.56949,-717.211,9209.02,25259.9,225.701,775.22,277.16,0
50,3,1.06684,3.56775,-717.207,9207.79,25258.6,226.614,775.218,277.162,0
50,4,1.08129,3.56594,-717.202,9206.21,25257.5,227.495,775.217,277.164,0
50,5,1.09556,3.56405,-717.196,9204.29,25256.7,228.35,775.216,277.166,0
50,6,1.10962,3.56209,-717.19,9202.03,25256.1,229.182,775.215,277.169,0
50,7,1.12345,3.56005,-717.182,9199.48,25255.6,229.994,775.215,277.173,0
50,8,1.13704,3.55791,-717.172,9196.66,25255.4,230.785,775.215,277.177,0
50,9,1.15036,3.55564,-717.161,9193.61,25255.4,231.555,775.216,277.181,0
51,0,1.16342,3.55321,-717.148,9190.36,25255.5,232.305,775.217,277.185,0
51,1,1.17621,3.55058,-717.134,9186.94,25255.8,233.036,775.218,277.189,0
51,2,1.18873,3.54774,-717.116,9183.37,25256.2,233.752,775.219,277.194,0
51,3,1.20098,3.54463,-717.097,9179.68,25256.7,234.459,775.221,277.199,0
51,4,1.21296,3.54123,-717.074,9175.87,25257.4,235.159,775.223,277.204,0
51,5,1.22467,3.53751,-717.049,9171.97,25258.1,235.856,775.225,277.209,0
51,6,1.23614,3.53344,-717.021,9167.97,25259,236.553,775.228,277.214,0
51,7,1.24734,3.52899,-716.99,9163.88,25259.9,237.25,775.231,277.219,0
51,8,1.25828,3.52416,-716.956,9159.71,25260.8,237.947,775.234,277.224,0
51,9,1.26894,3.51891,-716.919,9155.46,25261.8,238.645,775.237,277.229,0
52,0,1.27932,3.51325,-716.878,9151.13,25262.8,239.342,775.24,277.235,0
52,1,1.28941,3.50718,-716.835,9146.73,25263.8,240.04,775.244,277.24,0
52,2,1.29919,3.50073,-716.789,9142.25,25264.8,240.736,775.247,277.246,0
52,3,1.30864,3.49392,-716.74,9137.7,25265.7,241.432,775.251,277.251,0
52,4,1.31777,3.48678,-716.689,9133.08,25266.6,242.124,775.255,277.257,0
52,5,1.32656,3.47936,-716.635,9128.4,25267.3,242.814,775.258,277.262,0
52,6,1.33501,3.47169,-716.579,9123.64,25268,243.503,775.262,277.268,0
52,7,1.3431,3.46381,-716.52,9118.82,25268.6,244.195,775.266,277.273,0
52,8,1.35083,3.45573,-716.459,9113.93,25269.1,244.892,775.27,277.279,0
52,9,1.3582,3.44749,-716.397,9108.95,25269.5,245.6,775.273,277.285,0
53,0,1.36521,3.4391,-716.333,9103.87,25269.7,246.32,775.277,277.291,0
53,1,1.37186,3.43054,-716.267,9098.68,25269.8,247.059,775.28,277.297,0
53,2,1.37817,3.42184,-716.199,9093.38,25269.8,247.821,775.283,277.303,0
53,3,1.38416,3.41297,-716.13,9087.96,25269.7,248.609,775.286,277.31,0
53,4,1.38984,3.40393,-716.06,9082.44,25269.4,249.424,775.29,277.316,0
53,5,1.39524,3.39471,-715.989,9076.84,25269,250.267,775.293,277.323,0
53,6,1.40039,3.38531,-715.915,9071.18,25268.5,251.137,775.295,277.329,0
53,7,1.4053,3.37573,-715.841,9065.48,25267.9,252.034,775.298,277.336,0
53,8,1.41001,3.36598,-715.765,9059.76,25267.1,252.958,775.301,277.343,0
53,9,1.41452,3.35607,-715.688,9054.05,25266.1,253.906,775.303,277.349,0
54,0,1.41885,3.346,-715.61,9048.36,25265,254.875,775.306,277.356,0
54,1,1.42302,3.3358,-715.53,9042.73,25263.8,255.861,775.308,277.362,0
54,2,1.42704,3.32549,-715.449,9037.16,25262.5,256.86,775.31,277.369,0
54,3,1.43092,3.31509,-715.368,9031.68,25261,257.868,775.312,277.375,0
54,4,1.43466,3.30462,-715.286,9026.29,25259.3,258.877,775.314,277.381,0
54,5,1.43829,3.29412,-715.203,9020.99,25257.5,259.882,775.315,277.387,0
54,6,1.44183,3.28363,-715.121,9015.77,25255.6,260.88,775.317,277.393,0
54,7,1.44528,3.27319,-715.039,9010.61,25253.5,261.867,775.318,277.398,0
54,8,1.44869,3.26284,-714.957,9005.52,25251.4,262.841,775.319,277.404,0
54,9,1.45207,3.25264,-714.876,9000.49,25249.2,263.799,775.32,277.41,0
55,0,1.45546,3.24264,-714.795,8995.52,25246.9,264.742,775.32,277.415,0
55,1,1.45889,3.2329,-714.715,8990.6,25244.6,265.671,775.321,277.421,0
55,2,1.46239,3.22347,-714.636,8985.75,25242.2,266.585,775.322,277.426,0
55,3,1.46599,3.2144,-714.558,8980.96,25240,267.485,775.323,277.431,0
55,4,1.46973,3.20573,-714.481,8976.25,25237.7,268.371,775.323,277.437,0
55,5,1.47365,3.19749,-714.404,8971.63,25235.5,269.242,775.324,277.442,0
55,6,1.47776,3.1897,-714.329,8967.11,25233.3,270.096,775.325,277.447,0
55,7,1.48213,3.18237,-714.255,8962.69,25231.2,270.931,775.325,277.452,0
55,8,1.48677,3.17551,-714.181,8958.37,25229.1,271.745,775.326,277.456,0
55,9,1.49174,3.16911,-714.109,8954.15,25227.1,272.536,775.327,277.461,0
56,0,1.49706,3.16318,-714.036,8950.05,25225.1,273.3,775.328,277.466,0
56,1,1.50278,3.15772,-713.965,8946.06,25223.2,274.035,775.328,277.47,0
56,2,1.50893,3.15272,-713.893,8942.2,25221.2,274.739,775.329,277.474,0
56,3,1.51556,3.14818,-713.822,8938.47,25219.3,275.41,775.33,277.478,0
56,4,1.52267,3.1441,-713.752,8934.9,25217.4,276.046,775.331,277.482,0
56,5,1.53029,3.14047,-713.681,8931.47,25215.6,276.649,775.332,277.485,0
56,6,1.53843,3.13731,-713.611,8928.2,25213.8,277.221,775.333,277.489,0
56,7,1.54708,3.1346,-713.541,8925.08,25212,277.766,775.334,277.492,0
56,8,1.55623,3.13236,-713.472,8922.1,25210.3,278.29,775.335,277.495,0
56,9,1.56585,3.13059,-713.403,8919.25,25208.7,278.793,775.336,277.498,0
57,0,1.57592,3.1293,-713.335,8916.5,25207.2,279.275,775.337,277.5,0
57,1,1.58641,3.12853,-713.267,8913.85,25205.9,279.736,775.339,277.503,0
57,2,1.59732,3.12827,-713.2,8911.29,25204.8,280.173,775.34,277.505,0
57,3,1.60861,3.12856,-713.134,8908.79,25203.8,280.585,775.342,277.508,0
57,4,1.62026,3.12941,-713.069,8906.35,25203.1,280.97,775.345,277.51,0
57,5,1.63227,3.13084,-713.005,8903.97,25202.7,281.328,775.347,277.512,0
57,6,1.64459,3.13284,-712.942,8901.63,25202.5,281.658,775.35,277.514,0
57,7,1.65722,3.13541,-712.879,8899.34,25202.7,281.961,775.353,277.516,0
57,8,1.67013,3.13856,-712.818,8897.1,25203.2,282.239,775.357,277.518,0
57,9,1.6833,3.14228,-712.758,8894.94,25204,282.489,775.361,277.52,0
58,0,1.69672,3.14655,-712.698,8892.86,25205.1,282.709,775.366,277.522,0
58,1,1.71039,3.15138,-712.64,8890.89,25206.6,282.896,775.371,277.524,0
58,2,1.72431,3.15673,-712.581,8889.05,25208.4,283.045,775.376,277.526,0
58,3,1.73847,3.16259,-712.523,8887.34,25210.5,283.155,775.382,277.527,0
58,4,1.75286,3.16893,-712.466,8885.78,25212.8,283.224,775.388,277.528,0
58,5,1.76747,3.17573,-712.408,8884.36,25215.3,283.252,775.394,277.529,0
58,6,1.78228,3.18297,-712.351,8883.09,25218,283.237,775.401,277.53,0
58,7,1.79726,3.19063,-712.293,8881.95,25220.9,283.183,775.408,277.53,0
58,8,1.81239,3.19869,-712.236,8880.93,25224,283.092,775.415,277.531,0
58,9,1.82761,3.20715,-712.179,8880.02,25227.2,282.968,775.423,277.531,0
59,0,1.84289,3.21598,-712.123,8879.22,25230.7,282.811,775.43,277.531,0
59,1,1.85818,3.22519,-712.067,8878.52,25234.3,282.618,775.438,277.531,0
59,2,1.87344,3.23479,-712.012,8877.92,25238.1,282.388,775.446,277.531,0
59,3,1.88864,3.24479,-711.958,8877.42,25242,282.116,775.454,277.531,0
59,4,1.90372,3.25519,-711.906,8877.01,25246.1,281.8,775.463,277.531,0
59,5,1.91866,3.26601,-711.855,8876.71,25250.3,281.435,775.471,277.53,0
59,6,1.93339,3.27722,-711.807,8876.52,25254.6,281.018,775.48,277.53,0
59,7,1.94789,3.28883,-711.761,8876.44,25259.1,280.548,775.488,277.529,0
59,8,1.96212,3.30081,-711.718,8876.47,25263.6,280.024,775.497,277.528,0
59,9,1.97604,3.31315,-711.677,8876.62,25268.2,279.447,775.505,277.527,0
60,0,1.98964,3.32583,-711.64,8876.92,25272.7,278.819,775.513,277.526,0
60,1,2.00288,3.33882,-711.607,8877.36,25277.3,278.141,775.521,277.525,0
60,2,2.01575,3.35211,-711.576,8877.95,25281.8,277.414,775.529,277.524,0
60,3,2.02822,3.36565,-711.55,8878.68,25286.3,276.64,775.537,277.522,0
60,4,2.04029,3.37941,-711.527,8879.56,25290.7,275.818,775.544,277.52,0
60,5,2.05192,3.39334,-711.508,8880.6,25295.1,274.951,775.551,277.519,0
60,6,2.06311,3.4074,-711.493,8881.8,25299.4,274.038,775.558,277.517,0
60,7,2.07383,3.42153,-711.481,8883.16,25303.7,273.082,775.565,277.515,0
