KneeAngles_X,KneeAngles_Y,KneeAngles_Z,AnkleAngles_X,AnkleAngles_Y,AnkleAngles_Z,HipAngles_X,HipAngles_Y,HipAngles_Z,PelvisAngles_X,PelvisAngles_Y,PelvisAngles_Z
5.682670992911488,-2.9631458460471,-2.214985983098894,-2.1493503439808874,-0.43174712732112513,4.772693085886667,5.945369031778806,4.947982125272278,-6.009712819983358,-2.8706881105693753,0.9274132720511437,3.0573342764235356
5.078663899763187,-2.90289244626715,-2.448460809967026,-1.6884058227606233,-0.7242266299828094,4.889071161549761,4.756784395685251,4.907416687644328,-6.180727271930152,-2.965697228989557,0.769652372436593,3.187664584121547
4.535741858850867,-2.851365942960128,-2.638211499833216,-1.2060163840575142,-1.010836695229194,4.9520803907990985,3.58975349879064,4.876725780359177,-6.339322967688867,-3.0752445761193705,0.6154092563419135,3.2940535881849184
4.052332038467385,-2.80404242718031,-2.789005299435366,-0.7020107221044196,-1.2904776461932723,4.958406802002739,2.4448006098592074,4.858407500644491,-6.4769015145880555,-3.1967254218176593,0.4706130302081962,3.3760787913877426
3.6248720219548605,-2.7594482457371474,-2.9071346509994664,-0.17798972051853035,-1.5607407132665516,4.903489426046717,1.3209340855094927,4.855161682438681,-6.583723303820069,-3.3284043689757112,0.34034106233766126,3.433721774811694
3.2413117617531855,-2.7150073442845324,-3.0039583488011274,0.36122659761954434,-1.8218123396709185,4.795078194052255,0.21459183102433688,4.866824352313984,-6.656842136086617,-3.4667486572502693,0.22688378676310128,3.4706517364991765
2.897459690980839,-2.6682793677815146,-3.0869511673890226,0.91362031520693,-2.0735990543810696,4.634714519183104,-0.8744973859666362,4.895692858357265,-6.690568918127582,-3.6092296811890106,0.13502795718487398,3.4868611311889843
2.586727884309096,-2.6168582103608684,-3.16311998634923,1.4766870197181752,-2.317000121930265,4.427912794547483,-1.9469341168465597,4.941479969528118,-6.682835660414998,-3.7522256630799067,0.06690132745398415,3.4841377973858245
2.300356078211494,-2.5602421762568097,-3.240369644735486,2.0471843727170955,-2.556309999387711,4.191576399606798,-3.0050046895571354,5.004265178953274,-6.643072290989289,-3.8932438634337867,0.023248673901817563,3.4650168014057314
2.035172053743317,-2.4976834997755244,-3.3204593038521115,2.6238461405783817,-2.793488267831815,3.93239515923667,-4.047965967344311,5.0828735549787805,-6.575521717022065,-4.029095109722559,0.004478616262400405,3.4305261939593517
1.7895517037947013,-2.429507370005431,-3.404028557932054,3.205485939935326,-3.0322003226337495,3.661540667766654,-5.07428213961473,5.177103819858196,-6.490434584506493,-4.156563738833503,0.011725062600828388,3.3807377592367684
1.5608005674206307,-2.3579275548029988,-3.488380833514177,3.7902715754889034,-3.2756900141906797,3.391358022176376,-6.084566777839365,5.284009704138345,-6.402881484442132,-4.274259028781548,0.041199820426655626,3.3177795675214115
1.3520594761095839,-2.285595439030689,-3.567399704784373,4.377352793319486,-3.5267824195744115,3.130276861365974,-7.075836305098826,5.4021034473377965,-6.326786785183499,-4.379496030356172,0.09197402526705513,3.240989742329498
1.165219900193864,-2.215906037249315,-3.633399681105785,4.964619383118685,-3.787125152238071,2.8847134550779794,-8.046626277482819,5.527934389110049,-6.275641161982087,-4.470029675119899,0.1607628703600373,3.151052244776986
1.0074430120919502,-2.153523736974256,-3.67654664283414,5.551426896461525,-4.057562904095459,2.658863229923075,-8.993983086171966,5.658526459642368,-6.261626031159277,-4.545340912774311,0.2433689994813113,3.0476544302469986
0.8836246609364719,-2.102315989717636,-3.688952360176993,6.1357495893895,-4.337891081423769,2.4548353456840815,-9.916273899227747,5.7896248305889255,-6.292707664434345,-4.604469431676623,0.335232691014217,2.931717631215043
0.8044465632144944,-2.067516828968068,-3.6603434132180146,6.714475553136159,-4.62768713807798,2.275831736122371,-10.80880959071245,5.915892008271174,-6.377979065662668,-4.645382063313724,0.43143262641222047,2.803552757261249
0.7772048056576372,-2.051501396847974,-3.5879096136720032,7.285797492994364,-4.923267461720521,2.1176622603221245,-11.670038859510209,6.033209945043538,-6.511792173866595,-4.66973553859426,0.5268483371398087,2.6644215072001014
0.814348328418155,-2.057603369234209,-3.468182404832996,7.844949379617097,-5.220476751847241,1.9794341721477302,-12.495177910893883,6.135585958658833,-6.689757262117981,-4.677350937173633,0.6161674786488296,2.5153580975338654
0.9290858177883106,-2.0864919456624875,-3.303631655945149,8.380391133299199,-5.511680974441471,1.8652290680354016,-13.279082079671547,6.215144235570227,-6.904155577577484,-4.668333247718322,0.6928253314129741,2.360535843333597
1.1324549416798755,-2.1375617026841853,-3.1014673032359097,8.88314593882819,-5.787002353323857,1.7702761426075244,-14.017540945653137,6.267218672518986,-7.1343743679847975,-4.645238204867082,0.7531246517455067,2.20090938743006
1.4365867579723535,-2.207715522852511,-2.8722443821782537,9.334932467158232,-6.03310529586897,1.698400629959635,-14.705182453354832,6.285489798772192,-7.362512772771234,-4.609919193588366,0.7927268445787405,2.0402026938005524
1.8684885829621434,-2.2915376611278004,-2.627731639038923,9.696566110711263,-6.22351485285217,1.661852728806005,-15.328178000478838,6.259296792373258,-7.565551925954878,-4.56394338590782,0.8051996279047721,1.883740192450782
2.43349299174851,-2.3820336502903445,-2.3830962245398677,9.942728739788276,-6.341328264547963,1.6630391155819702,-15.882958587656873,6.1864017215697125,-7.721282817888491,-4.5107730873203025,0.7904640847055246,1.7330760779267365
3.149887533217292,-2.4698823233434903,-2.152120273558478,10.026651399205603,-6.359037110315132,1.7129994081268025,-16.3582794841044,6.060487371199848,-7.808129707437502,-4.452969788883877,0.7464124555167642,1.5917052379358032
4.0544239684218875,-2.5393828775760823,-1.9421212727408266,9.86398956857354,-6.224843239178256,1.8336843363477895,-16.730276333829167,5.872088338453942,-7.801246517192739,-4.392747972966019,0.6699359822132767,1.4638490065369654
5.148522537433794,-2.57971871490383,-1.7593244536321357,9.413444005444077,-5.922679559000164,2.0215389620150592,-16.994123011750972,5.6221552812952424,-7.691575399391912,-4.3326431106517,0.5643854121543503,1.3495874862468047
6.449441712340197,-2.576819321930943,-1.6000862688228992,8.609174551198361,-5.421729528099524,2.274414266752302,-17.134562919467335,5.308779527890335,-7.471273252414759,-4.27420902375067,0.4314450069324052,1.2497346792413149
7.9955427646585555,-2.5066347168108636,-1.4449487687312503,7.339898634569173,-4.663976174142006,2.5770939673468716,-17.118927856239296,4.927389462770741,-7.129647858366175,-4.218346986435655,0.27257860651609983,1.1642084703060593
9.778599626823997,-2.3630395042257337,-1.2735140986015938,5.595749582281638,-3.6591770948731943,2.8777727574285454,-16.94442066269551,4.48541432267421,-6.682615478850582,-4.165366276483108,0.09350679108759731,1.0906249608243908
11.804760967782148,-2.136998777733774,-1.050938117162226,3.3596268124172948,-2.4048015013665784,3.109355461909033,-16.596774153901002,3.989257265719994,-6.1467816684090835,-4.114800665942393,-0.1008443123110864,1.0261041087113754
14.094531416101965,-1.8115385586569377,-0.7230463394627809,0.6284649302352079,-0.8936043459669869,3.1528850675283526,-16.04470517201341,3.444384640309482,-5.538710299860182,-4.065416170713159,-0.30526312445599874,0.9658985250699187
16.62093708986476,-1.4007539351830083,-0.2534564769052341,-2.4617008084864915,0.8115891111139397,2.9269254636606408,-15.294657011496325,2.8671730236262984,-4.896442323333652,-4.01588623938939,-0.5132653497352424,0.9058549305760468
19.371074419177184,-0.9173645516883409,0.39746546627542023,-5.760549741842196,2.6549463910065603,2.358029680532071,-14.340018279147193,2.271925504795119,-4.253215582111773,-3.9647714342087044,-0.719312284978397,0.8416587404037145
22.320242494163253,-0.3740149597856872,1.2718479499134483,-9.01532191233374,4.547897767856749,1.3809647089636685,-13.170526003523293,1.6767863043371782,-3.646411443792706,-3.910134601450541,-0.9160802237200616,0.7664656908065048
25.426022386454395,0.18897405162833558,2.3656279704330787,-12.00305045089737,6.39682463241323,0.055180894428478955,-11.800641357536445,1.1003854005125226,-3.109933005694779,-3.851169691983513,-1.0989838874029396,0.6776345748090071
28.631928844962626,0.7337652643687118,3.6491707396662245,-14.516803263588367,8.108619873289564,-1.5246897834627224,-10.250296558660008,0.5598708685355801,-2.6673803042167616,-3.787435969570054,-1.2636529382728061,0.5722478579681951
31.874208312890115,1.2181952201341675,5.085570520616131,-16.339479676620122,9.571729429567702,-3.2510518027085937,-8.525389375238714,0.07596962215462014,-2.346234837164067,-3.7186668243008114,-1.4037196390112783,0.44633308490052875
35.07481638248535,1.6013554745561915,6.5806077452419425,-17.43795333058426,10.741106686651577,-4.9908171529899,-6.664364437244297,-0.3409692208991235,-2.1448866933553465,-3.6460734564175348,-1.5178091700534604,0.3009267711569553
38.15487606073613,1.8456928665787578,8.038053060793017,-17.791234751607586,11.583776757184747,-6.655651527794232,-4.694154095173754,-0.6799557963755802,-2.05915129206321,-3.5711010449141076,-1.603688072104502,0.13668737664529085
41.016307777837454,1.9310584264631534,9.358373315547786,-17.431148016289498,12.072509037781801,-8.169399227619266,-2.6501626378927723,-0.9332173479488636,-2.0743584246606854,-3.4960538497686553,-1.6589947595100356,-0.044481502424964764
43.57699694902213,1.8549337601960563,10.451288336004621,-16.44293261375615,12.231314231075157,-9.505093890650347,-0.5681041019338776,-1.0986703858681346,-2.161415603302054,-3.4234926441529208,-1.6838906731391414,-0.23892440024709755
45.783683203690906,1.654652681028134,11.281111973543648,-14.973518280240661,12.109046132751354,-10.65786707546545,1.5142981760516196,-1.1838893128532701,-2.2828440073471263,-3.3559227546607238,-1.6809284846808863,-0.44152402404223257
47.542830715821076,1.3688409914054782,11.805667742670085,-13.119791846196339,11.721337597278959,-11.599665028912376,3.5602976358052563,-1.1874975937373646,-2.404223090296143,-3.296778783524316,-1.6492476469080397,-0.647685736549868
48.84502167962657,1.0712260692074898,12.063830757325288,-11.058491446803384,11.13689890725962,-12.336493282041298,5.540089487174365,-1.1239987952254562,-2.4903274152593067,-3.2479733673193767,-1.593427928813326,-0.8518049311087246
49.66031724068163,0.8462582873498983,12.100944078582799,-8.928003884777693,10.407389311264165,-12.856739937537515,7.425979517213682,-1.0028325319203826,-2.511202962008687,-3.2115562790519925,-1.51631157836893,-1.0488770147838007
49.985534475527515,0.724649899308182,11.940709100046485,-6.8748765771640326,9.586415098422789,-13.147190455698674,9.196472311486595,-0.8362453660069837,-2.452005490287646,-3.189146891718292,-1.4220825849778218,-1.2343321263880649
49.81120682646839,0.7510479948002713,11.61796945261523,-5.012422307267586,8.722515720617949,-13.192555213624246,10.832493849217109,-0.6355915061352575,-2.3042986801139573,-3.181778784955428,-1.3148302725471153,-1.4038840340837426
49.19535536433785,0.8970922861747432,11.148437538542014,-3.3934302316127427,7.85704416115495,-13.013042220307266,12.33760125632014,-0.4148038973212639,-2.0850829504032964,-3.188184185780272,-1.2003460454936021,-1.5562603211504697
48.11969934466623,1.1287708558397611,10.503345317859988,-2.072446330693731,7.0182015139709435,-12.596898733396898,13.696563401968696,-0.18215894381601105,-1.8099227600889791,-3.2091352989653386,-1.083167103625081,-1.6881099630826304
46.649739486220206,1.3723319254357538,9.669321521604815,-1.0246636790798433,6.222107336948805,-11.982532591380568,14.922031165521513,0.05387589190735764,-1.5132672370851978,-3.2425897446458163,-0.9686237803892475,-1.800483656739245
44.82002400926038,1.5786058992479246,8.649778552538947,-0.2331169313079707,5.472432448857627,-11.187430856244013,16.01832480897608,0.28614424619827683,-1.23226881811989,-3.2870015358458318,-0.8616784126017075,-1.8927929972699298
42.68994478145268,1.691112716059246,7.449356054832196,0.3441928635862746,4.774459745107264,-10.25098035058849,16.997824871355174,0.5120163186841287,-1.0004583981401691,-3.340636289804178,-0.7665043600677854,-1.9672979932131027
40.29590610003544,1.6757807328480734,6.099430693931717,0.72468030130818,4.1299106065624756,-9.191770566020395,17.863858778283983,0.7274565744462796,-0.8572025120396719,-3.4021062822902683,-0.6881320701564956,-2.024053577691307
37.71627094330077,1.5369799476324189,4.6653036420074265,0.951855903501438,3.534584457415716,-8.047904169553803,18.6378980506889,0.9320127970519585,-0.8174099276036904,-3.4691735178323815,-0.6277821344459231,-2.0665649531208703
34.98108615255549,1.2712229099477343,3.203743341776299,1.025132133161009,2.994702415101465,-6.832181536205979,19.31915483464492,1.1224857803039976,-0.9095635007424292,-3.5412120147870234,-0.5899440787955899,-2.0945553011588447
32.14037498793226,0.9117720697539866,1.7769124623899897,0.9647024841706027,2.509269625557554,-5.565687946803259,19.919705128005553,1.2983945735230822,-1.129600351660629,-3.616933842628079,-0.5745787477638745,-2.1099400273324815
29.232112661096558,0.48622436511501776,0.44314497371148764,0.7798987277541777,2.0756876848908474,-4.263439777071802,20.443200552661647,1.4556745184901707,-1.4783536716715349,-3.696426966260998,-0.5830196945251029,-2.112128557763411
26.286914957893877,0.034722733650441207,-0.7658966695859286,0.4943897699243287,1.6864200402296168,-2.9365335068620553,20.89626651570095,1.592809549325017,-1.9333295763017784,-3.778876213932908,-0.6136074398666348,-2.1011109039397375
23.333842926442372,-0.40895882219200663,-1.815013502377903,0.12686911157596598,1.3337521720176244,-1.595203140901856,21.27374012863514,1.7034437146635832,-2.4803426132900044,-3.864844853857311,-0.6673317686009842,-2.0736010923458914
20.40072347983076,-0.8172609589588617,-2.720772793766115,-0.2779830729789479,0.9986211131858533,-0.25087287993665885,21.586190638447494,1.787622158951809,-3.07843154536204,-3.9538097945796404,-0.7393529253896467,-2.0293326973639108
17.522065070325617,-1.1651262163167686,-3.4830070434419116,-0.6823465299178831,0.6670690907000933,1.0827048543148536,21.826782982567565,1.839025861566017,-3.6961548104364947,-4.046361124753273,-0.8289810791400738,-1.9632351296472006
14.725657598358925,-1.442079883181448,-4.117752175963265,-1.0424236029302354,0.3204603982899409,2.3967768861960006,22.00156838572193,1.8583030139924668,-4.29762931446231,-4.140416974798848,-0.932168277460865,-1.8732560835474386
12.055097320745604,-1.64886686363838,-4.663981674034668,-1.32153424373566,-0.0462887835269743,3.6617876700181227,22.109994068159555,1.8437669499769807,-4.839714176600024,-4.236675991451484,-1.0450830175369465,-1.755326629439689
9.536479300422338,-1.7952786324488563,-5.135059769908313,-1.5046458650673817,-0.43518069660117586,4.8627239249044285,22.161881652978614,1.7999038021698495,-5.298392867706811,-4.332278492368146,-1.1635140254399658,-1.6091489011958415
7.23803380821846,-1.890948556620528,-5.5425718979035326,-1.575746025890386,-0.8339429962838404,5.948805824310978,22.15571285853652,1.726639248171672,-5.62910997542931,-4.425337993811394,-1.2831569673808314,-1.4288512422789998
5.166563155071609,-1.9596933691418243,-5.900419330815176,-1.5700159943634597,-1.2183975088438885,6.900086884134192,22.107872974217198,1.6336318350457901,-5.831315391664678,-4.513782095756599,-1.3994539097943803,-1.219087891188463
3.3913418815624374,-2.0216041216267255,-6.206926856906655,-1.520274747099005,-1.5477788425682943,7.647983909083254,22.023961998018947,1.525978690717293,-5.875263846602031,-4.594685293755332,-1.5065423696023896,-0.9774061112947523
1.9315405659981344,-2.079530996632534,-6.443228766906859,-1.4882468578448678,-1.7877243684688322,8.181461329894134,21.915908721664437,1.4127340608239936,-5.770698772012549,-4.665168846239844,-1.6007073874242777,-0.7080805780525136
0.8317080357437261,-2.153779386716816,-6.602132291775842,-1.547799089627039,-1.8845592444214243,8.443071234681334,21.797435594784197,1.3043091264616855,-5.51847152596646,-4.722523464133119,-1.6749434727308854,-0.4148139395366538
0.07396981504641986,-2.2347837145829925,-6.671783107706402,-1.7525433379289965,-1.8199465977825424,8.456742483072038,21.67857774342741,1.209245998195673,-5.151388267221575,-4.766101403960975,-1.7273378920358666,-0.10505710078026298
-0.26916567493925325,-2.3185651577402693,-6.6194413324829835,-2.1971644014062726,-1.5323369181272075,8.174159749314363,21.571559695681554,1.142167027688052,-4.680032321261331,-4.791623862908208,-1.7484243793452223,0.2162341690360161
-0.2713590879519008,-2.3940705074055955,-6.4543695396730865,-2.880187337575852,-1.0456516686606923,7.658534149694203,21.48160829405427,1.1082971807516142,-4.153922013609968,-4.801455723344242,-1.7397078876611596,0.5398323077566272
0.09483586557492107,-2.454160681211702,-6.148158300314836,-3.8413098259436453,-0.3453669093210281,6.907946370265922,21.419471732478684,1.123131538053708,-3.6102513902450144,-4.792114498831978,-1.6931393323890744,0.8570281152629249
0.7775141275201102,-2.484697338162924,-5.71776535680642,-5.046861934449517,0.5447871274092463,5.966946377831745,21.378769502002967,1.1911657685670785,-3.0780861580982686,-4.767085925271199,-1.6098364336834616,1.1615411298609992
1.7450758336957644,-2.4906941853842754,-5.1527160240681145,-6.424341347905061,1.564725093098113,4.8952819525102615,21.363940955571536,1.3243166278696654,-2.608533497989036,-4.723624415148698,-1.4855127928825311,1.443342840141142
