RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,RPelvisAngles_X,RPelvisAngles_Y,RPelvisAngles_Z,LPelvisAngles_X,LPelvisAngles_Y,LPelvisAngles_Z
-1.1542951609685994,-2.677806883145616,-5.710006981930076,1.759918650407181,-2.442028213071026,-3.470795334655114,-4.116987600177386,0.2964610587197705,4.821693998796688,17.478138701645584,-15.270588133195156,2.2435915807485074,27.56764601473911,7.616175611907194,0.9692814501845346,-10.500162987115356,3.2309746048246346,-9.298764683355557,1.62032715609807,2.3712691571587063,-0.599036876260394,1.62032715609807,-2.3712691571587063,0.599036876260394
-1.5716007773176535,-2.5158787679941286,-6.191289329620255,1.4600735648575396,-2.4795313558909555,-3.5412905413490146,-3.94345382018406,0.11956171172454669,5.155448374146866,17.495352563056574,-15.36629464182545,2.4076756859261983,27.596507230831243,7.503395956374635,1.3948942230526242,-10.917723772190094,3.184174599323489,-9.175262529039546,1.7738626538289917,2.341937808573313,-0.34706970543047566,1.7738626538289917,-2.341937808573313,0.34706970543047566
-1.8585003470167443,-2.3888402794254753,-6.593018989728169,1.2191360157376843,-2.5162367056891712,-3.596843446947156,-3.936851031449431,0.0485340922803214,5.351717253127506,17.46620310309022,-15.425421450268734,2.6029483153014916,27.630082881065086,7.419890831645207,1.8165400257621283,-11.329348640065797,3.121543108244919,-9.05988938888114,1.9157672891563415,2.325397835988106,-0.1115423851647902,1.9157672891563415,-2.325397835988106,0.1115423851647902
-2.0139502063302532,-2.2927480234018818,-6.912268769902191,1.0374297767158152,-2.5525747904986225,-3.637567331680197,-4.09232218692831,0.08122762771436669,5.411840424267266,17.39073345403901,-15.448282122496396,2.829462597010395,27.668267190303517,7.365565474075747,2.2332738875414306,-11.734739320655777,3.0439690264488117,-8.952609608802245,2.0456058749817636,2.3213188096287594,0.10753755515032798,2.0456058749817636,-2.3213188096287594,-0.10753755515032798
-2.0372886177976963,-2.2241049700428204,-7.146508406961108,0.9154183110370513,-2.588763253237908,-3.663744073253938,-4.40311969988938,0.21498084382915753,5.335672412641302,17.269429529042846,-15.43515166496324,3.087315041339045,27.71138216556554,7.3404372755323335,2.6435529408202654,-12.133595738050849,2.952189588693764,-8.853377463306677,2.1633439081618038,2.32941021559778,0.31035060161886163,2.1633439081618038,-2.32941021559778,-0.31035060161886163
-1.928673121293234,-2.1795821730853606,-7.294258205899123,0.8538670859632345,-2.624768883275184,-3.675359267946716,-4.858955268445328,0.44619224442916194,5.121478086017857,17.102359048769213,-15.386704780964397,3.375852750598168,27.758992119363178,7.344225798868069,3.046242348035292,-12.525266598767308,2.84695507723612,-8.762253389186618,2.26865060770148,2.3492590135411744,0.4969812666004281,2.26865060770148,-2.3492590135411744,-0.4969812666004281
-1.6890698196313345,-2.1562017744125144,-7.355030251229654,0.8538150109585063,-2.6602153911340083,-3.672473218148486,-5.444568754822101,0.769334542189336,4.767459608698766,16.89014459532476,-15.30331577953224,3.6941575983611727,27.810716057285674,7.376489085022443,3.4393208385557665,-12.908942538824194,2.729069119447364,-8.67912363051582,2.361497819188989,2.3803765110218427,0.667532470036232,2.361497819188989,-2.3803765110218427,-0.667532470036232
-1.3207934973224784,-2.1512497724702366,-7.329130195420527,0.9167994041570834,-2.6942999541182515,-3.6555196353995947,-6.138787411019302,1.1767125823901237,4.27272662473501,16.632660200912355,-15.1856348703165,4.041628635496342,27.865559246392632,7.43640968402605,3.8207049598546736,-13.283334692815494,2.599277272189038,-8.60395976570932,2.4417612994008664,2.422095705942617,0.8221693140366363,2.4417612994008664,-2.422095705942617,-0.8221693140366363
-0.8278609599470039,-2.1623265516733983,-7.218647044921403,1.0449867697613975,-2.7257186396582305,-3.624447353343672,-6.914269145233539,1.6576001039588966,3.6398623455952923,16.32929388669791,-15.033683948730705,4.4175995977005975,27.922173987443056,7.522851819759416,4.187556085145138,-13.646482323986767,2.4582313231046675,-8.536718194300056,2.5093202312469867,2.473648771966776,0.9612709750453616,2.5093202312469867,-2.473648771966776,-0.9612709750453616
-0.2159603398553584,-2.187293926105387,-7.026955742285339,1.240869773756708,-2.7526983827747573,-3.5792681776729847,-7.738031467092079,2.1981671034342862,2.876556279317924,15.977746443051863,-14.846151417128388,4.8219069763618325,27.978726660919968,7.634220616368577,4.536748103795058,-13.995984089122942,2.306757345341489,-8.47710911493756,2.5640599315316988,2.53399896818382,1.084970345003995,2.5640599315316988,-2.53399896818382,-1.084970345003995
0.5071418158467972,-2.2244845815225713,-6.759261189887553,1.507652394102055,-2.772920106817851,-3.520118988606688,-8.57302399281425,2.78128447950517,1.9979223598551548,15.574013574766825,-14.620753142006382,5.255579826556544,28.032869997953924,7.768507768897461,4.864040921615005,-14.328648087782769,2.145380603297245,-8.424680989874402,2.6061693157014196,2.6020177287795274,1.1938847160646588,2.6061693157014196,-2.6020177287795274,-1.1938847160646588
1.3315788073463235,-2.2724702725705503,-6.422294122491521,1.8489826191417595,-2.783707605894553,-3.446584875893116,-9.380275413467832,3.3873083477363757,1.026084000846514,15.11088825240445,-14.353089397983998,5.721151249220395,28.08164720126305,7.923147826018984,5.165381775633227,-14.640481340610037,1.974889166063919,-8.37902320936139,2.6359446473828156,2.6762487885040085,1.288442032390151,2.6359446473828156,-2.6762487885040085,-1.288442032390151
2.245465121053595,-2.3302905603130464,-6.024743212814997,2.268938936709008,-2.7819360210018798,-3.3581194834980996,-10.121713534895715,3.9944335492385346,-0.00898020039004156,14.57751485776113,-14.036366168377345,6.222339030318955,28.122082436371226,8.095230315624152,5.435885035941046,-14.927147354456602,1.7957851407422851,-8.339005153996048,2.653487044762743,2.7551827519080967,1.3693636419714992,2.653487044762743,-2.7551827519080967,-1.3693636419714992
3.2350846322619176,-2.3973818878102495,-5.576363778038606,2.7719713203264256,-2.7642680105429496,-3.253409118967746,-10.76266419095159,4.580046447480681,-1.071665399969616,13.958593017552452,-13.66087353720639,6.764898377479894,28.150432655154546,8.281373545890354,5.670538653941016,-15.183200412419914,1.6086929785782371,-8.303656715081438,2.6594036335600717,2.8371039607773008,1.4374044704423528,2.6594036335600717,-2.8371039607773008,-1.4374044704423528
4.28504780033004,-2.4735432783058386,-5.088339715187173,3.3627716346689827,-2.7272151834153013,-3.1307131837099282,-11.2743369368619,5.12192418054822,-2.122986683231368,13.233972925757216,-13.214385767123604,7.3554144926783,28.16321568409606,8.47784087580894,5.864011359495352,-15.402959831216227,1.4140811009056715,-8.271232179006413,2.6543070895471073,2.9201720841907046,1.493575053497225,2.6543070895471073,-2.9201720841907046,-1.493575053497225
5.378992746908199,-2.5588889230302336,-4.57226482877011,4.046106689559167,-2.667256403727498,-2.987292212477053,-11.635343871290408,5.599865654923056,-3.12442717837228,12.378199728294286,-12.681666738272817,8.00054011711642,28.156576204178947,8.680568552158855,6.01115101686101,-15.579989456687262,1.2124307425213703,-8.239503186595396,2.639014784314502,3.002468741101,1.5389425411278028,2.639014784314502,-3.002468741101,-1.5389425411278028
6.49952847668982,-2.6538019888805033,-4.040097933520245,4.826759020489403,-2.5810139708840922,-2.819573656912051,-11.832575297763462,5.996851883425505,-4.040582056873092,11.361063802646862,-12.04560182452741,8.705328259753173,28.12698650329156,8.885404735516447,6.107027754530085,-15.707567194890256,1.004253898085854,-8.206188574434737,2.6146474441306404,3.082053910171003,1.5746732223825326,2.6146474441306404,-3.082053910171003,-1.5746732223825326
7.62945653238881,-2.7588237114370155,-3.503014091903285,5.709294963541582,-2.4652699623502623,-2.6227901249922763,-11.861099064429254,6.300311851269827,-4.842722506632754,10.14852251383249,-11.287659592251623,9.469969314926805,28.070942588557624,9.088101612911672,6.147026013615485,-15.779145571826604,0.7899799004795475,-8.168194740171705,2.5821280099123176,3.1570603210840535,1.6021112697402264,2.5821280099123176,-3.1570603210840535,-1.6021112697402264
8.751971279915702,-2.8746029490797462,-2.9717961649562854,6.698012159934899,-2.31710164159949,-2.3910503572951862,-11.723687170316538,6.502512765704166,-5.509536739554147,8.705041647145402,-10.389539147240145,10.286987275216136,27.985466521226147,9.284463457719522,6.126810202701767,-15.787599127257995,0.5701519135481723,-8.12233294597463,2.5428804207989835,3.2256408016701283,1.6226554020417905,2.5428804207989835,-3.2256408016701283,-1.6226554020417905
9.8508380061296,-3.0016846931914456,-2.4554401713632115,7.796597503664904,-2.1337779708867872,-2.1171531925111164,-11.42978004555103,6.601336504061324,-6.029721682796108,6.996445751239315,-9.33478714780603,11.136635114037075,27.868030006133818,9.470490355459617,6.043189384997184,-15.72667022775069,0.345321439925294,-8.064758431098857,2.4983277778507307,3.2861052785273976,1.6378241835101184,2.4983277778507307,-3.2861052785273976,-1.6378241835101184
10.91161369434057,-3.140395462504525,-1.961860061735123,9.00814063235272,-1.9130054183799867,-1.7928139496047186,-10.994152103171901,6.599458640591631,-6.400253399092524,4.995942904216622,-8.111578206801557,11.98375202593451,27.716584795262573,9.642458003436728,5.893633028415236,-15.589984939594466,0.11624686799274236,-7.992086372552182,2.4497915732031124,3.336926875239883,1.6490888371842705,2.4497915732031124,-3.336926875239883,-1.6490888371842705
11.921047119056748,-3.2907471802067554,-1.4971374591089424,10.3348704236511,-1.6526651180798555,-1.4087386431984819,-10.435767424460192,6.5040788830556,-6.626355108486224,2.6912496573601707,-6.715088307539187,12.775428558605054,27.52951778941108,9.797029812463585,5.6766679263946855,-15.372298149695444,-0.11623403017079818,-7.900810199739328,2.398589870478507,3.376814472477237,1.6580544875383323,2.398589870478507,-3.376814472477237,-1.6580544875383323
12.868079167951946,-3.4522808959517652,-1.065615136732739,11.777797166854814,-1.3508497053185087,-0.9547333880998735,-9.776099207982881,6.325850214552453,-6.719806689506184,0.09233096267688846,-5.1495684657398,13.442045545379562,27.30581049822619,9.931351720949575,5.392199443920642,-15.06876203871298,-0.3510552259937004,-7.787728451282702,2.3461362708843256,3.4047356438990044,1.666204718160925,2.3461362708843256,-3.4047356438990044,-1.666204718160925
13.743233553992114,-3.623937612812592,-0.669998313129685,13.336715487626133,-1.0059797979906033,-0.42070351398522465,-9.03799693335862,6.0777571010906115,-6.69690214222905,-2.7595781427437704,-3.431352467574921,13.905122525792478,27.04483905142185,10.04299389325586,5.041365314861045,-14.675766468556931,-0.5868840839486263,-7.650698803099809,2.2936408487928164,3.419849980868797,1.6750290798704268,2.2936408487928164,-3.419849980868797,-1.6750290798704268
14.539241560496672,-3.8040464907037537,-0.3120218321438576,15.009668156274572,-0.6165121719448277,0.2042153278791099,-8.244412909736235,5.773804740584849,-6.576090127453787,-5.7879121432219796,-1.5889367127724479,14.087934041784841,26.746335882906664,10.130213595363072,4.626701877957783,-14.190867107047929,-0.8222449862909614,-7.488214966267878,2.2421076665157518,3.4217030090051574,1.6858968731010584,2.2421076665157518,-3.4217030090051574,-1.6858968731010584
15.250102174341398,-3.990224675779634,0.00798686278739956,16.792762725197996,-0.18113282009944007,0.9295460708089662,-7.417268238404181,5.4281918924239125,-6.376821546153244,-8.882849987188498,0.33620394896898953,13.932814110932915,26.410187957661936,10.19167626753928,4.1521240246409645,-13.612762201676565,-1.0553849942225049,-7.299680672237111,2.192337438606182,3.4100155526135163,1.7001517650347302,2.192337438606182,-3.4100155526135163,-1.7001517650347302
15.87173998895348,-4.179346513385904,0.2906835520418972,18.680190101802893,0.3011451458731868,1.7639657686008325,-6.576464503735985,5.0543456935429285,-6.117979314184765,-11.912295568402858,2.291170848446981,13.416283663679598,26.036197245342343,10.226605902488076,3.6231550883658064,-12.941406130131945,-1.284297041549195,-7.086435007174712,2.1449265949444762,3.384780605846878,1.7188347929180037,2.1449265949444762,-3.384780605846878,-1.7188347929180037
16.401123248630157,-4.367763169377008,0.5370289536984443,20.66359717167057,0.8310523464531774,2.714317249333689,-5.739528723762623,4.664217565839501,-5.81628074186641,-14.739635763821044,4.214969479767654,12.55613537658925,25.62441615388367,10.234781175075808,3.0463952379185617,-12.178554545937768,-1.506899568306982,-6.850518982569333,2.1001679654461385,3.3462517916370267,1.7430489198517942,2.1001679654461385,-3.3462517916370267,-1.7430489198517942
16.83607059103228,-4.551085447523047,0.7483222770974689,22.731906560629522,1.408711156011294,3.7846547702495883,-4.920975253585577,4.26790779000811,-5.485964765366391,-17.243677110162956,6.043439956554278,11.409386019165861,25.17440406858809,10.216331063084176,2.429986135960877,-11.327122401083676,-1.7208098082907926,-6.595549654382296,2.0579531595262464,3.2947883458501286,1.7734749743987295,2.0579531595262464,-3.2947883458501286,-1.7734749743987295
17.175767772421473,-4.72481767907737,0.9261242208777388,24.87131399944075,2.033536258791354,4.975674011767374,-4.13226672107075,3.8735186028020725,-5.1383008937291565,-19.333010691448028,7.715600244713606,10.058780573832005,24.685611150154713,10.171957815977176,1.7824942397724512,-10.39142811718369,-1.9237870724361266,-6.326192828847311,2.018070420753787,3.231028810298207,1.8108200320832708,2.018070420753787,-3.231028810298207,-1.8108200320832708
17.419192732344722,-4.88396839163442,1.0718225305191198,27.065035881265334,2.704023126899346,6.2841926783627855,-3.3820136606820475,3.4872215148288883,-4.781890339483245,-20.95291282059736,9.180939509097337,8.593819244401644,24.157111734540532,10.102605570234763,1.1137915394483493,-9.37727132754101,-2.1134041179865233,-6.0478813144859265,1.9799086415581277,3.1556123382832193,1.8554512484621317,1.9799086415581277,-3.1556123382832193,-1.8554512484621317
17.566380288176415,-5.023782209743587,1.1861651800502975,29.29357103907296,3.417554285669796,7.7024704701973175,-2.6761523957463416,3.1131351822294397,-4.4219186440394544,-22.083351807046643,10.4045652359218,7.093475247650357,23.58762170896478,10.009623758413372,0.4336638905765123,-8.291704081576244,-2.2874278457871093,-5.766488801526216,1.9424564697649183,3.0692678264175246,1.9075997904447077,1.9424564697649183,-3.0692678264175246,-1.9075997904447077
17.61739151303956,-5.139722525034227,1.2698331798466056,31.5350629023985,4.169727795362163,9.217706426048858,-2.018395935801455,2.753891572082855,-4.061515350978824,-22.73159920656035,11.369899839557982,5.616344845710106,22.97579050867828,9.894640772946556,-0.2479563347008964,-7.142621830506456,-2.4436489000794546,-5.488538999189172,1.904902065995647,2.972760830616592,1.9672943390985838,1.904902065995647,-2.972760830616592,-1.9672943390985838
17.57246107927112,-5.227639583514777,1.3230448339558596,33.76506743780289,4.9546414098836005,10.81191501757088,-1.4106071772881554,2.4108432595170735,-3.7019973576644407,-22.924539194329032,12.078128103460163,4.19536215378548,22.319831068591665,9.759414009721361,-0.9212011381505819,-5.939149598107932,-2.580094556147396,-5.219716531446374,1.8658352667006652,2.866798501555452,2.0343935821037773,1.8658352667006652,-2.866798501555452,-2.0343935821037773
17.43216613202155,-5.2841221439444706,1.3453030334088445,35.95769199040726,5.764360213282707,12.461940263797084,-0.8533903061587016,2.084333996484945,-3.3429701014048976,-22.70021742498629,12.544641231260458,2.8419054959358316,21.617986534399662,9.605981729237756,-1.5769196842893605,-4.690850319430399,-2.695089304525133,-4.96529620866088,1.8240458430830988,2.752067311226793,2.1085987652735354,1.8240458430830988,-2.752067311226793,-2.1085987652735354
17.197259453449476,-5.306744201092657,1.3356509581674452,38.08617118324607,6.589051266783291,14.140407720556835,-0.3463875450569298,1.7739294194000275,-2.9828801143019907,-22.10358590724813,12.794471210345645,1.551067557025807,20.868784492599854,9.436499489021127,-2.2070558719699025,-3.4078298928914297,-2.7871919955272437,-4.729708550840988,1.7780244397983571,2.629186253638595,2.1894621186167273,1.7780244397983571,-2.629186253638595,-2.1894621186167273
16.868687794036084,-5.293948487653391,1.2928543982242642,40.12325741316798,7.41636541657878,15.815019925999897,0.1113376039363927,1.4789418636976503,-2.6200447773518922,-21.18248549512752,12.857763771762956,0.31013656749239116,20.070529279521914,9.253173373183913,-2.804437979597917,-2.100313046351876,-2.8552972755177515,-4.516297618079975,1.7264622171960202,2.4986468493016183,2.2764119502413966,1.7264622171960202,-2.4986468493016183,-2.2764119502413966
16.447913582909422,-5.245352107346988,1.2155173992159296,42.042612486668865,8.23222685405155,17.450607790695546,0.5210580079217157,1.1985354741029781,-2.2526908044860545,-19.986990085415865,12.765238161190155,-0.8956374138216009,19.222365112932415,9.058279316010388,-3.3632889604366847,-0.7783793823344849,-2.8987035217182986,-4.326928926272066,1.6680499084605163,2.360909881258505,2.3687732544606397,1.6680499084605163,-2.360909881258505,-2.3687732544606397
15.936798812792583,-5.1616188116289,1.10199665618718,43.81942102626344,9.02035847757501,19.010019794510345,0.8841146251333206,0.9318964468111487,-1.879259772214006,-18.568475741061523,12.545723736544142,-2.077441811733453,18.323686490369827,8.854086257937826,-3.8792367440181987,0.5481571409428263,-2.917042026789082,-4.162166022919659,1.6018781221356455,2.216331377877261,2.465864354025793,1.6018781221356455,-2.216331377877261,-2.465864354025793
15.33808436397978,-5.044623616916832,0.950916321202034,45.430380254651475,9.763944639364523,20.455547019868494,1.2019873243685024,0.6783469615176829,-1.4987026080092865,-16.97950139330253,12.224580625863034,-3.239787179783555,17.374779870087462,8.64283321589362,-4.349635136301916,1.8699741951937334,-2.9103092084264355,-4.020816886784506,1.526937088187762,2.065202464773569,2.566915185473145,1.526937088187762,-2.065202464773569,-2.566915185473145
14.654874976238837,-4.896979669398575,0.7611382394797377,46.85531387069374,10.444960736314853,21.750088485897884,1.4759553469818472,0.43756285905043,-1.1108200679082452,-15.273326834100866,11.822762245451091,-4.379282354567421,16.376561944590858,8.426762547526566,-4.772880152739806,3.178614928578632,-2.878931843008656,-3.900816239515681,1.4427156724331522,1.9078220972464286,2.671145047379033,1.4427156724331522,-1.9078220972464286,-2.671145047379033
13.891481458368137,-4.722325821228103,0.5319622380383094,48.07708712124088,11.046504756597708,22.859821063555895,1.7074687195979334,0.20933132314388103,-0.7159475150102997,-13.503514442387493,11.358089998440974,-5.484966783208739,15.330852736950506,8.208033775343273,-5.14911837576257,4.466424106455634,-2.8236532964096166,-3.7988698324775343,1.348902028688603,1.7444872698624714,2.777801954757598,1.348902028688603,-1.7444872698624714,-2.777801954757598
13.052933912970643,-4.524797396207117,0.2633186545936815,49.081900074520284,11.55311028828235,23.755034862378736,1.8979757681229135,-0.0063375646243229765,-0.3150629971093688,-11.721600094889732,10.845566469603074,-6.540845384996978,14.240611499883252,7.988707425956976,-5.479562792563184,5.726777607606353,-2.7455316673783576,-3.710601200237822,1.2457836996029557,1.575457480481963,2.8861397459796327,1.2457836996029557,-1.575457480481963,-2.8861397459796327
12.145729862368475,-4.30904598722754,-0.0439069607766461,49.85931871084076,11.952097739749462,24.41228991123761,2.04913006347399,-0.20927124728915986,0.09009893714388498,-9.97538308559054,10.298602231554446,-7.527174595076851,13.109643713559604,7.770838268323637,-5.766614177033449,6.954135856239667,-2.645988896087752,-3.6315207456792105,1.1337468028337336,1.4011842291983758,2.9954193958465725,1.1337468028337336,-1.4011842291983758,-2.9954193958465725
11.177141688624124,-4.07989443571526,-0.3884300604022273,50.402809333280004,12.234771029908051,24.81529127718817,2.162857831650657,-0.3994414799694762,0.49790375637667805,-8.306475257271218,9.729305218267433,-8.423840352659553,11.942769339768496,7.556352375433932,-6.01353914782424,8.144120102217022,-2.526657611755672,-3.5568742044578774,1.0136775999356018,1.2221154846191222,3.104927002517211,1.0136775999356018,-1.2221154846191222,-3.104927002517211
10.15573732456832,-3.842318866464946,-0.7676332827268303,50.709216446679335,12.39701060804758,24.95610541378205,2.241561233362851,-0.576882454859244,0.9062817855646963,-6.7478186701939515,9.149001856296204,-9.212793164932778,10.745641303912393,7.347183167736981,-6.224732336339391,9.293325390925165,-2.3895049469019076,-3.4821234292333227,0.8869623083796973,1.0389323650685185,3.21406749723277,0.8869623083796973,-1.0389323650685185,-3.21406749723277
9.090863850983446,-3.6009268676585098,-1.1782406423245915,50.778936823663145,12.43908229556373,24.834727896322725,2.2882032371793373,-0.7417839932992334,1.3130006340280738,-5.322919593181194,8.567701777294902,-9.879476941345237,9.524829253329749,7.145134209161697,-6.404541116519234,10.399513410053316,-2.2366454744227484,-3.403723789501544,0.75488747719406,0.8524377541337214,3.322155877375213,0.75488747719406,-0.8524377541337214,-3.322155877375213
7.9934091726569285,-3.3602035740939526,-1.6158227583658888,50.61582303050697,12.365386064398063,24.458388280398573,2.3064323735693164,-0.8947376256531023,1.7161933127078548,-4.045120414688888,7.99355617289355,-10.414087968311662,8.287617777284195,6.951910035144347,-6.558352161334221,11.461720135071756,-2.070313704344163,-3.318889037621748,0.6192413446208929,0.6635638722182139,3.4286226874084464,0.6192413446208929,-0.6635638722182139,-3.4286226874084464
6.8747755063996525,-3.1241518802999377,-2.075544973001369,50.22655598996718,12.18405583666847,23.84169219688693,2.3007139846321176,-1.0368141462230596,2.1142507894337563,-2.9189558947506486,7.433023051887586,-10.81225757686917,7.041816267224418,6.769189411760371,-6.691719362767274,12.479467259065947,-1.8929072230203108,-3.226449729141438,0.48202321736945636,0.47348890320170606,3.532866671856259,0.48202321736945636,-0.47348890320170606,-3.532866671856259
5.746968077166339,-2.896103071673947,-2.5513807652433313,49.6209369320229,11.905960345138444,23.00448563560219,2.276244708356735,-1.1691866163320566,2.505225176006797,-1.9417029033848012,6.890614322871774,-11.074670051091907,5.795799557277357,6.598460123018329,-6.809778217080377,13.453614461893475,-1.7068590729716828,-3.126111245317507,0.3452749083642905,0.2834834810579447,3.634335044072669,0.3452749083642905,-0.2834834810579447,-3.634335044072669
