Devices
1200
,,Imported Kistler Force Plate 1.1.0.0 #1 - Force,,,Imported Kistler Force Plate 1.1.0.0 #1 - Moment,,,Imported Kistler Force Plate 1.1.0.0 #1 - CoP,,,Imported Kistler Force Plate 1.1.0.0 #2 - Force,,,Imported Kistler Force Plate 1.1.0.0 #2 - Moment,,,Imported Kistler Force Plate 1.1.0.0 #2 - CoP,,,
116,9,-0.000382307,0.000310224,0.000157484,0.0122796,0.0158101,0.0108809,240,140,0,-4.77384e-05,-3.21392e-05,0.00220157,-0.00131771,0.00195727,0.0147314,740,290,0
117,0,-0.000477582,0.000388889,0.000192884,0.0155252,0.0198169,0.0136821,240,140,0,-5.90982e-05,-4.01484e-05,0.0027694,-0.00164608,0.00242303,0.0182049,740,290,0
117,1,-0.000580918,0.000474245,0.000231179,0.0190501,0.0241645,0.0167226,240,140,0,-7.14051e-05,-4.88351e-05,0.00338576,-0.00200224,0.00292761,0.021967,740,290,0
117,2,-0.000692587,0.00056652,0.00027246,0.0228643,0.0288645,0.0200106,240,140,0,-8.469e-05,-5.82223e-05,0.00405234,-0.00238711,0.00347229,0.0260273,740,290,0
117,3,-0.00081284,0.000665926,0.000316807,0.0269769,0.0339276,0.0235539,240,140,0,-9.89813e-05,-6.83311e-05,0.0047707,-0.00280158,0.00405823,0.0303942,740,290,0
117,4,-0.000941904,0.000772654,0.000364292,0.0313961,0.0393636,0.0273594,240,140,0,-0.000114304,-7.91805e-05,0.00554224,-0.0032464,0.00468647,0.0350754,740,290,0
117,5,-0.00107997,0.000886868,0.000414974,0.0361291,0.0451809,0.0314331,240,140,0,-0.00013068,-9.07868e-05,0.00636818,-0.00372226,0.00535788,0.0400772,740,290,0
117,6,-0.0012272,0.0010087,0.0004689,0.0411821,0.0513862,0.0357799,240,140,0,-0.000148126,-0.000103163,0.00724953,-0.0042297,0.00607315,0.0454048,740,290,0
117,7,-0.00138371,0.00113827,0.0005261,0.0465596,0.0579849,0.0404036,240,140,0,-0.000166653,-0.00011632,0.00818706,-0.00476912,0.00683279,0.0510617,740,290,0
117,8,-0.00154957,0.00127561,0.000586584,0.0522647,0.0649802,0.0453066,240,140,0,-0.00018627,-0.000130263,0.00918127,-0.00534077,0.00763706,0.0570498,740,290,0
117,9,-0.00172481,0.00142077,0.000650346,0.058299,0.0723731,0.0504899,240,140,0,-0.000206975,-0.000144993,0.0102323,-0.00594472,0.00848597,0.063369,740,290,0
118,0,-0.00190937,0.00157371,0.000717355,0.0646616,0.0801622,0.0559527,240,140,0,-0.000228762,-0.000160508,0.0113401,-0.00658083,0.00937923,0.0700171,740,290,0
118,1,-0.00210316,0.00173435,0.000787558,0.0713499,0.0883435,0.0616921,240,140,0,-0.000251616,-0.000176798,0.012504,-0.00724873,0.0103163,0.0769895,740,290,0
118,2,-0.002306,0.00190254,0.000860872,0.0783585,0.0969096,0.0677034,240,140,0,-0.000275514,-0.000193849,0.0137232,-0.00794782,0.0112961,0.0842789,740,290,0
118,3,-0.00251763,0.00207809,0.000937186,0.0856794,0.10585,0.0739795,240,140,0,-0.000300423,-0.000211639,0.014996,-0.00867721,0.0123174,0.0918752,740,290,0
118,4,-0.0027377,0.00226072,0.00101636,0.0933018,0.115151,0.0805105,240,140,0,-0.0003263,-0.00023014,0.0163206,-0.00943572,0.0133783,0.0997649,740,290,0
118,5,-0.00296579,0.00245006,0.0010982,0.101211,0.124794,0.0872839,240,140,0,-0.00035309,-0.000249313,0.0176944,-0.0102218,0.0144767,0.107931,740,290,0
118,6,-0.00320135,0.00264569,0.00118251,0.109391,0.134756,0.0942843,240,140,0,-0.000380727,-0.000269114,0.0191143,-0.0110337,0.0156098,0.116354,740,290,0
118,7,-0.00344372,0.00284705,0.00126902,0.117818,0.14501,0.101493,240,140,0,-0.000409129,-0.000289488,0.0205765,-0.011869,0.0167743,0.125007,740,290,0
118,8,-0.00369212,0.00305352,0.00135742,0.126468,0.155525,0.108887,240,140,0,-0.000438204,-0.00031037,0.0220764,-0.0127252,0.0179664,0.133863,740,290,0
118,9,-0.00394567,0.00326436,0.00144737,0.13531,0.166262,0.11644,240,140,0,-0.000467839,-0.000331683,0.0236087,-0.013599,0.0191814,0.142888,740,290,0
119,0,-0.0042033,0.00347871,0.00153846,0.144309,0.177177,0.124122,240,140,0,-0.00049791,-0.00035334,0.0251672,-0.0144869,0.0204143,0.152042,740,290,0
119,1,-0.00446383,0.00369559,0.00163023,0.153426,0.188221,0.131899,240,140,0,-0.000528271,-0.00037524,0.026745,-0.0153849,0.0216591,0.161282,740,290,0
119,2,-0.0047259,0.00391388,0.00172218,0.162616,0.199337,0.139731,240,140,0,-0.00055876,-0.00039727,0.0283339,-0.0162881,0.0229092,0.170557,740,290,0
119,3,-0.004988,0.00413234,0.00181372,0.171826,0.210462,0.147573,240,140,0,-0.000589194,-0.000419303,0.0299252,-0.0171914,0.024157,0.179812,740,290,0
119,4,-0.00524842,0.00434958,0.0019042,0.181,0.221523,0.155375,240,140,0,-0.000619368,-0.000441194,0.0315085,-0.018089,0.0253941,0.188984,740,290,0
119,5,-0.00550529,0.00456402,0.00199293,0.190074,0.232442,0.163084,240,140,0,-0.000649058,-0.000462787,0.0330729,-0.0189743,0.0266114,0.198003,740,290,0
119,6,-0.00575652,0.00477397,0.00207912,0.198976,0.243132,0.170636,240,140,0,-0.000678012,-0.000483905,0.0346058,-0.0198401,0.0277985,0.206794,740,290,0
119,7,-0.00599981,0.00497752,0.00216191,0.207631,0.253496,0.177966,240,140,0,-0.000705957,-0.000504356,0.0360937,-0.0206786,0.0289442,0.215273,740,290,0
119,8,-0.00623265,0.00517261,0.00224036,0.215951,0.263428,0.185,240,140,0,-0.000732594,-0.000523929,0.0375216,-0.0214811,0.0300364,0.223347,740,290,0
119,9,-0.00645232,0.00535699,0.00231346,0.223845,0.272815,0.191657,240,140,0,-0.000757596,-0.000542395,0.0388733,-0.0222382,0.0310614,0.230918,740,290,0
120,0,-0.00665585,0.00552819,0.00238011,0.23121,0.28153,0.197849,240,140,0,-0.00078061,-0.000559503,0.040131,-0.0229396,0.032005,0.237877,740,290,0
120,1,-0.00684002,0.00568356,0.00243913,0.237938,0.289439,0.203483,240,140,0,-0.000801254,-0.000574984,0.0412755,-0.0235743,0.0328514,0.244107,740,290,0
120,2,-0.00700136,0.00582025,0.00248922,0.243909,0.296396,0.208456,240,140,0,-0.000819115,-0.000588546,0.0422862,-0.0241304,0.0335837,0.249482,740,290,0
120,3,-0.00713617,0.00593517,0.00252903,0.248997,0.302244,0.212659,240,140,0,-0.000833752,-0.000599877,0.0431409,-0.024595,0.0341838,0.253868,740,290,0
120,4,-0.00724045,0.00602504,0.00255708,0.253064,0.306815,0.215973,240,140,0,-0.000844693,-0.000608643,0.0438157,-0.0249544,0.0346324,0.25712,740,290,0
120,5,-0.00730996,0.00608633,0.00257183,0.255966,0.309931,0.218275,240,140,0,-0.000851433,-0.000614485,0.0442852,-0.0251939,0.0349087,0.259085,740,290,0
120,6,-0.00734017,0.0061153,0.00257161,0.257546,0.3114,0.219429,240,140,0,-0.000853437,-0.000617023,0.0445222,-0.025298,0.0349909,0.259598,740,290,0
120,7,-0.00732628,0.00610797,0.00255467,0.25764,0.31102,0.219295,240,140,0,-0.000850136,-0.000615854,0.0444981,-0.02525,0.0348556,0.258486,740,290,0
120,8,-0.00726321,0.00606014,0.00251918,0.256073,0.308577,0.217721,240,140,0,-0.000840932,-0.000610552,0.0441823,-0.0250326,0.0344782,0.255567,740,290,0
120,9,-0.00714562,0.00596739,0.00246317,0.252661,0.303846,0.214551,240,140,0,-0.000825192,-0.000600665,0.0435429,-0.0246273,0.0338329,0.250647,740,290,0
121,0,-0.00696788,0.00582504,0.00238462,0.247209,0.296588,0.209616,240,140,0,-0.000802253,-0.000585723,0.0425459,-0.0240146,0.0328924,0.243524,740,290,0
121,1,-0.0067241,0.00562821,0.0022814,0.239514,0.286555,0.202743,240,140,0,-0.000771421,-0.000565229,0.0411561,-0.0231744,0.0316283,0.233986,740,290,0
121,2,-0.00640813,0.0053718,0.00215127,0.229363,0.273488,0.193749,240,140,0,-0.000731971,-0.000538666,0.0393363,-0.0220853,0.0300108,0.221812,740,290,0
121,3,-0.00601356,0.00505049,0.00199195,0.216535,0.257115,0.182444,240,140,0,-0.000683149,-0.000505496,0.0370481,-0.0207254,0.0280091,0.206773,740,290,0
121,4,-0.00553374,0.00465878,0.00180103,0.200799,0.237156,0.168632,240,140,0,-0.000624176,-0.000465161,0.0342515,-0.0190716,0.0255912,0.188631,740,290,0
121,5,-0.00496182,0.00419095,0.00157607,0.181917,0.213319,0.152107,240,140,0,-0.000554244,-0.000417082,0.030905,-0.0171004,0.022724,0.16714,740,290,0
121,6,-0.0042907,0.00364112,0.00131453,0.159642,0.185307,0.132659,240,140,0,-0.000472524,-0.000360665,0.0269659,-0.0147872,0.0193735,0.142046,740,290,0
121,7,-0.00351313,0.00300326,0.00101382,0.133722,0.15281,0.110072,240,140,0,-0.000378166,-0.000295299,0.0223905,-0.0121072,0.0155048,0.113092,740,290,0
121,8,-0.00262168,0.0022712,0.000671307,0.103899,0.115516,0.0841256,240,140,0,-0.000270302,-0.00022036,0.0171339,-0.00903476,0.0110824,0.0800117,740,290,0
121,9,-0.0016088,0.00143865,0.000284322,0.0699081,0.0731039,0.054594,240,140,0,-0.000148049,-0.000135214,0.0111503,-0.00554376,0.00607001,0.042538,740,290,0
122,0,-0.000466852,0.000499252,-0.000149834,0.0314822,0.0252495,0.0212491,240,140,0,-1.05162e-05,-3.92168e-05,0.00439356,-0.00160789,0.000431165,0.000398886,740,290,0
122,1,0.000811886,-0.000553417,-0.00063387,-0.0116489,-0.0283738,-0.0161394,240,140,0,0.000143194,6.82785e-05,-0.00318311,0.00279942,-0.00587094,-0.0466784,740,290,0
122,2,0.00223513,-0.00172579,-0.00117049,-0.0597561,-0.0880938,-0.0578023,240,140,0,0.000313978,0.000187921,-0.0116266,0.00770478,-0.0128731,-0.0989669,740,290,0
122,3,0.00381057,-0.00302428,-0.00176236,-0.11311,-0.154237,-0.10397,240,140,0,0.000502729,0.000320358,-0.0209835,0.0131347,-0.0206119,-0.156738,740,290,0
122,4,0.00554581,-0.00445524,-0.00241212,-0.17198,-0.227126,-0.154871,240,140,0,0.000710324,0.000466228,-0.0313003,0.0191154,-0.0291233,-0.220258,740,290,0
122,5,0.0074483,-0.00602488,-0.00312233,-0.236628,-0.307079,-0.210728,240,140,0,0.000937626,0.000626158,-0.0426223,0.0256725,-0.0384426,-0.289788,740,290,0
122,6,0.00952529,-0.00773928,-0.00389547,-0.307313,-0.394404,-0.27176,240,140,0,0.00118546,0.000800756,-0.0549938,0.032831,-0.0486041,-0.365582,740,290,0
122,7,0.0117837,-0.00960425,-0.00473387,-0.384283,-0.489397,-0.338177,240,140,0,0.00145464,0.000990608,-0.0684575,0.0406149,-0.0596402,-0.447881,740,290,0
122,8,0.0142302,-0.0116253,-0.00563976,-0.467774,-0.59234,-0.410179,240,140,0,0.0017459,0.00119627,-0.0830538,0.049047,-0.071582,-0.536912,740,290,0
122,9,0.0168709,-0.0138077,-0.00661515,-0.558008,-0.703497,-0.487952,240,140,0,0.00205995,0.00141825,-0.0988208,0.0581483,-0.0844579,-0.632887,740,290,0
123,0,0.0197114,-0.016156,-0.00766185,-0.65519,-0.823107,-0.571667,240,140,0,0.00239741,0.00165703,-0.115793,0.0679383,-0.0982938,-0.735997,740,290,0
123,1,0.0227567,-0.0186746,-0.00878143,-0.759503,-0.951386,-0.661478,240,140,0,0.00275884,0.00191303,-0.134002,0.0784341,-0.113112,-0.846406,740,290,0
123,2,0.026011,-0.021367,-0.00997515,-0.871104,-1.08851,-0.757515,240,140,0,0.00314469,0.00218659,-0.153474,0.0896502,-0.128932,-0.964255,740,290,0
123,3,0.0294776,-0.024236,-0.0112439,-0.990124,-1.23464,-0.859885,240,140,0,0.00355534,0.002478,-0.174231,0.101598,-0.145769,-1.08965,740,290,0
123,4,0.033159,-0.0272838,-0.0125884,-1.11666,-1.38987,-0.968665,240,140,0,0.003991,0.00278747,-0.196288,0.114286,-0.163631,-1.22266,740,290,0
123,5,0.0370564,-0.0305116,-0.0140086,-1.25077,-1.55426,-1.0839,240,140,0,0.0044518,0.00311509,-0.219654,0.127719,-0.182524,-1.36331,740,290,0
123,6,0.0411697,-0.0339193,-0.0155042,-1.39246,-1.72782,-1.2056,240,140,0,0.00493767,0.00346087,-0.244332,0.141896,-0.202445,-1.51159,740,290,0
123,7,0.0454977,-0.0375061,-0.0170744,-1.54172,-1.91049,-1.33372,240,140,0,0.00544841,0.00382469,-0.270315,0.156812,-0.223385,-1.66743,740,290,0
123,8,0.0500373,-0.0412695,-0.0187178,-1.69846,-2.10216,-1.4682,240,140,0,0.00598361,0.0042063,-0.297587,0.172458,-0.245328,-1.8307,740,290,0
123,9,0.0547839,-0.045206,-0.0204321,-1.86253,-2.30264,-1.6089,240,140,0,0.00654266,0.0046053,-0.326122,0.188818,-0.268249,-2.00121,740,290,0
124,0,0.0597309,-0.0493101,-0.0222146,-2.03373,-2.51165,-1.75564,240,140,0,0.00712474,0.00502116,-0.355882,0.205868,-0.292114,-2.1787,740,290,0
124,1,0.0648696,-0.0535749,-0.0240617,-2.21178,-2.72885,-1.90817,240,140,0,0.00772875,0.00545313,-0.386819,0.223579,-0.316879,-2.36285,740,290,0
124,2,0.0701893,-0.0579915,-0.025969,-2.39633,-2.95377,-2.06619,240,140,0,0.00835334,0.00590032,-0.418868,0.241913,-0.342487,-2.55323,740,290,0
124,3,0.0756766,-0.0625491,-0.0279311,-2.58695,-3.18588,-2.2293,240,140,0,0.00899689,0.00636158,-0.451954,0.260825,-0.368872,-2.74934,740,290,0
124,4,0.0813154,-0.0672346,-0.0299418,-2.78311,-3.42449,-2.39705,240,140,0,0.00965742,0.00683559,-0.485981,0.280259,-0.395954,-2.95057,740,290,0
124,5,0.0870869,-0.0720325,-0.0319937,-2.98417,-3.66882,-2.56889,240,140,0,0.0103326,0.00732075,-0.52084,0.300151,-0.423638,-3.15623,740,290,0
124,6,0.0929692,-0.0769249,-0.0340783,-3.18943,-3.91796,-2.74419,240,140,0,0.0110199,0.00781523,-0.556401,0.320425,-0.451816,-3.36549,740,290,0
124,7,0.0989372,-0.0818911,-0.0361859,-3.39802,-4.17086,-2.92221,240,140,0,0.0117161,0.00831691,-0.592517,0.340993,-0.480361,-3.57741,740,290,0
124,8,0.104962,-0.0869075,-0.0383055,-3.60899,-4.4263,-3.10211,240,140,0,0.0124179,0.00882337,-0.629017,0.361758,-0.509132,-3.79095,740,290,0
124,9,0.111011,-0.0919474,-0.0404248,-3.82125,-4.68294,-3.28296,240,140,0,0.0131212,0.00933189,-0.665711,0.382607,-0.537969,-4.00489,740,290,0
125,0,0.117049,-0.0969809,-0.0425299,-4.03358,-4.93925,-3.46368,240,140,0,0.0138218,0.0098394,-0.702381,0.403416,-0.566692,-4.21789,740,290,0
125,1,0.123034,-0.101975,-0.0446056,-4.24459,-5.19353,-3.64308,240,140,0,0.0145147,0.0103425,-0.738789,0.424043,-0.595102,-4.42848,740,290,0
125,2,0.128921,-0.106891,-0.0466349,-4.45278,-5.44388,-3.81986,240,140,0,0.0151946,0.0108374,-0.774666,0.444334,-0.622977,-4.63498,740,290,0
125,3,0.134662,-0.11169,-0.0485993,-4.65645,-5.68822,-3.99256,240,140,0,0.0158555,0.01132,-0.809718,0.464118,-0.650074,-4.8356,740,290,0
125,4,0.140201,-0.116327,-0.0504783,-4.85375,-5.92427,-4.15957,240,140,0,0.0164909,0.0117855,-0.84362,0.483207,-0.676126,-5.02833,740,290,0
125,5,0.145478,-0.120751,-0.0522498,-5.04266,-6.14951,-4.31914,240,140,0,0.0170937,0.0122292,-0.876018,0.501397,-0.700841,-5.211,740,290,0
125,6,0.15043,-0.12491,-0.0538898,-5.22098,-6.36123,-4.46938,240,140,0,0.0176562,0.0126454,-0.906526,0.518462,-0.723903,-5.38124,740,290,0
125,7,0.154985,-0.128745,-0.055372,-5.38629,-6.55647,-4.6082,240,140,0,0.0181699,0.0130283,-0.934724,0.534162,-0.744967,-5.53651,740,290,0
125,8,0.159068,-0.132194,-0.0566685,-5.53601,-6.73202,-4.73338,240,140,0,0.018626,0.0133716,-0.960158,0.548234,-0.763664,-5.67402,740,290,0
125,9,0.162597,-0.135189,-0.0577491,-5.66734,-6.88443,-4.8425,240,140,0,0.0190145,0.0136682,-0.982339,0.560396,-0.779595,-5.79082,740,290,0
126,0,0.165484,-0.137657,-0.0585814,-5.77727,-7.01003,-4.93298,240,140,0,0.0193252,0.0139109,-1.00074,0.570346,-0.792332,-5.88372,739.208,289.43,0
126,1,0.167636,-0.139521,-0.0591311,-5.86259,-7.10484,-5.00204,240,140,0,0.0195468,0.0140917,-1.01481,0.577759,-0.801419,-5.94931,739.21,289.431,0
126,2,0.168951,-0.140698,-0.0593614,-5.91984,-7.16464,-5.04672,240,140,0,0.0196675,0.0142022,-1.02394,0.582292,-0.806369,-5.98398,739.213,289.431,0
126,3,0.169324,-0.1411,-0.0592334,-5.94539,-7.18495,-5.06388,240,140,0,0.0196748,0.0142336,-1.02749,0.583576,-0.806666,-5.98387,739.215,289.432,0
126,4,0.168641,-0.140633,-0.0587059,-5.93534,-7.16101,-5.05019,240,140,0,0.0195552,0.0141762,-1.02478,0.581223,-0.801762,-5.94491,739.218,289.433,0
126,5,0.166785,-0.139198,-0.0577358,-5.88559,-7.08779,-5.00213,240,140,0,0.0192946,0.01402,-1.01511,0.574822,-0.79108,-5.8628,739.221,289.434,0
126,6,0.163628,-0.136692,-0.0562772,-5.79182,-6.95999,-4.91596,240,140,0,0.0188784,0.0137547,-0.997724,0.563941,-0.774013,-5.73304,740,290,0
126,7,0.159039,-0.133006,-0.0542826,-5.64948,-6.77205,-4.7878,240,140,0,0.0182908,0.0133689,-0.971822,0.548126,-0.749924,-5.55086,740,290,0
126,8,0.152882,-0.128024,-0.0517021,-5.4538,-6.51816,-4.61356,240,140,0,0.0175158,0.0128512,-0.936579,0.526901,-0.718146,-5.31132,740,290,0
126,9,0.14501,-0.121628,-0.0484838,-5.1998,-6.19222,-4.38896,240,140,0,0.0165362,0.0121895,-0.891129,0.49977,-0.677985,-5.00925,740,290,0
127,0,0.135275,-0.113694,-0.0445738,-4.88231,-5.78791,-4.10958,240,140,0,0.0153347,0.0113712,-0.834573,0.466218,-0.628721,-4.63929,740,290,0
127,1,0.123523,-0.104093,-0.0399166,-4.49595,-5.29869,-3.7708,240,140,0,0.0138928,0.0103832,-0.765976,0.42571,-0.569605,-4.19589,740,290,0
127,2,0.109592,-0.0926909,-0.0344549,-4.03515,-4.71778,-3.36787,240,140,0,0.0121919,0.00921208,-0.684373,0.377695,-0.499869,-3.67333,740,290,0
127,3,0.093318,-0.0793521,-0.0281298,-3.49419,-4.03821,-2.89588,240,140,0,0.0102127,0.00784402,-0.588771,0.321605,-0.418721,-3.06572,740,290,0
127,4,0.0745324,-0.0639361,-0.0208814,-2.8672,-3.25283,-2.34982,240,140,0,0.00793536,0.00626482,-0.478149,0.256858,-0.32535,-2.36704,740,290,0
127,5,0.0530627,-0.0462994,-0.0126484,-2.14816,-2.35435,-1.72455,240,140,0,0.00533979,0.00446,-0.351468,0.18286,-0.218931,-1.57117,740,290,0
127,6,0.028734,-0.0262965,-0.00336897,-1.33095,-1.33536,-1.01485,240,140,0,0.00240555,0.00241483,-0.207668,0.099008,-0.0986274,-0.671877,740,290,0
127,7,0.00136917,-0.00378005,0.00701917,-0.40939,-0.188344,-0.215433,240,140,0,-0.000887994,0.00011444,-0.0456765,0.00469203,0.0364077,0.337106,740,290,0
127,8,-0.0292097,0.0213983,0.0185785,0.622769,1.09424,0.679013,240,140,0,-0.00456154,-0.00245613,0.135585,-0.100701,0.187023,1.46208,740,290,0
127,9,-0.0631807,0.0493868,0.0313712,1.77178,2.51995,1.67382,240,140,0,-0.00863575,-0.00531185,0.337197,-0.217786,0.354066,2.70933,740,290,0
128,0,-0.100721,0.0803331,0.0454587,3.04387,4.0963,2.77428,240,140,0,-0.0131311,-0.00846758,0.560236,-0.347171,0.538376,4.08509,740,290,0
128,1,-0.142004,0.114383,0.0609012,4.44521,5.83069,3.98563,240,140,0,-0.0180678,-0.011938,0.805762,-0.489457,0.740781,5.59548,740,290,0
128,2,-0.187201,0.151678,0.0777572,5.98184,7.73039,5.313,240,140,0,-0.0234655,-0.0157374,1.07482,-0.645233,0.962085,7.24646,740,290,0
128,3,-0.236477,0.192357,0.0960828,7.65962,9.80243,6.76135,240,140,0,-0.0293431,-0.0198797,1.36841,-0.815067,1.20307,9.04379,740,290,0
128,4,-0.28999,0.236553,0.115931,9.48421,12.0536,8.33547,240,140,0,-0.0357186,-0.0243781,1.68751,-0.999503,1.46446,10.9929,740,290,0
128,5,-0.347888,0.28439,0.137352,11.461,14.4901,10.0399,240,140,0,-0.0426092,-0.0292453,2.03304,-1.19906,1.74698,13.099,740,290,0
128,6,-0.410311,0.335985,0.160391,13.5949,17.118,11.8787,240,140,0,-0.0500302,-0.0344927,2.40584,-1.4142,2.05124,15.3668,740,290,0
128,7,-0.477382,0.391442,0.185087,15.8905,19.9426,13.8559,240,140,0,-0.0579958,-0.0401308,2.80669,-1.64536,2.37783,17.8005,740,290,0
128,8,-0.549211,0.450854,0.211475,18.3518,22.9687,15.9747,240,140,0,-0.066518,-0.046169,3.23628,-1.89293,2.72724,20.4037,740,290,0
128,9,-0.625888,0.514299,0.23958,20.9824,26.2001,18.2381,240,140,0,-0.0756067,-0.0526147,3.69518,-2.1572,3.09988,23.1794,740,290,0
129,0,-0.707485,0.581838,0.269423,23.7849,29.6399,20.6481,240,140,0,-0.0852693,-0.0594739,4.18385,-2.43843,3.49604,26.1298,740,290,0
129,1,-0.794047,0.653511,0.301013,26.7613,33.2903,23.2064,240,140,0,-0.0955102,-0.0667505,4.70261,-2.73677,3.91592,29.2561,740,290,0
129,2,-0.885595,0.729337,0.334349,29.9126,37.1522,25.9138,240,140,0,-0.106331,-0.0744463,5.25161,-3.0523,4.35956,32.5588,740,290,0
129,3,-0.982119,0.809312,0.36942,33.2389,41.2253,28.7701,240,140,0,-0.117729,-0.0825602,5.83082,-3.38497,4.82687,36.037,740,290,0
129,4,-1.08357,0.893402,0.406202,36.7391,45.508,31.7743,240,140,0,-0.129697,-0.0910888,6.44004,-3.73464,5.3176,39.6887,740,290,0
129,5,-1.18988,0.981543,0.444655,40.4108,49.9969,34.9241,240,140,0,-0.142226,-0.100025,7.07882,-4.10103,5.83128,43.5106,740,290,0
129,6,-1.30091,1.07364,0.484726,44.2503,54.6872,38.2162,240,140,0,-0.1553,-0.109359,7.74648,-4.48372,6.3673,47.4977,740,290,0
129,7,-1.41651,1.16955,0.526345,48.2524,59.5718,41.6458,240,140,0,-0.168897,-0.119076,8.44206,-4.88213,6.92476,51.6436,740,290,0
129,8,-1.53646,1.26911,0.569423,52.41,64.642,45.2069,240,140,0,-0.18299,-0.129159,9.16433,-5.29552,7.50259,55.9399,740,290,0
129,9,-1.66048,1.37209,0.613851,56.7145,69.8865,48.8917,240,140,0,-0.197546,-0.139585,9.91172,-5.72297,8.0994,60.3763,740,290,0
130,0,-1.78825,1.47823,0.659498,61.1551,75.2918,52.6908,240,140,0,-0.212526,-0.150325,10.6823,-6.16333,8.71355,64.9406,740,290,0
130,1,-1.91938,1.58721,0.706212,65.7189,80.8415,56.5929,240,140,0,-0.22788,-0.161348,11.4739,-6.61528,9.34308,69.618,740,290,0
